"uuid","graphic_layer","node","path","point"
00e6a38a-f4f0-4cd8-a182-3c3c2337571e,Standard,9f7599de-c488-46c5-b053-1279a511f7b9,{"type":"LineString","coordinates":[[12.8273,52.2895],[12.8273,52.2895]],"crs":{"type":"name","properties":{"name":"EPSG:4326"}}},{"type":"Point","coordinates":[0.74576271,0.57377049],"crs":{"type":"name","properties":{"name":"EPSG:0"}}}
098f365b-4ec3-472c-b137-2525bfa4a7af,Standard,b7a5be0d-2662-41b2-99c6-3b8121a75e9e,{"type":"LineString","coordinates":[[7.4116482,51.4843281],[7.4116482,51.4843281]],"crs":{"type":"name","properties":{"name":"EPSG:4326"}}},{"type":"Point","coordinates":[0.62146893,0.67213115],"crs":{"type":"name","properties":{"name":"EPSG:0"}}}
700827d6-217d-44a4-a931-eec6420f85a7,Standard,ead38a50-b8f7-4bbb-b65d-f54350825e8e,{"type":"LineString","coordinates":[[7.4116482,51.4843281],[7.4116482,51.4843281]],"crs":{"type":"name","properties":{"name":"EPSG:4326"}}},{"type":"Point","coordinates":[0.96045198,0.57377049],"crs":{"type":"name","properties":{"name":"EPSG:0"}}}
ede4610a-e3c4-4bdd-bad4-b1fe0b84b847,Standard,49e14db3-a4bc-464a-b606-653ac8a604dd,{"type":"LineString","coordinates":[[7.4116482,51.4843281],[7.4116482,51.4843281]],"crs":{"type":"name","properties":{"name":"EPSG:4326"}}},{"type":"Point","coordinates":[0.82485876,0.77868852],"crs":{"type":"name","properties":{"name":"EPSG:0"}}}
fb4d855c-83a0-435d-a08a-15c8716f2e7c,Standard,ffcaf979-d707-4d25-8f46-f436f9792d7f,{"type":"LineString","coordinates":[[7.4116482,51.4843281],[7.4116482,51.4843281]],"crs":{"type":"name","properties":{"name":"EPSG:4326"}}},{"type":"Point","coordinates":[0.84745763,0.57377049],"crs":{"type":"name","properties":{"name":"EPSG:0"}}}
c3c05cb5-3e3d-45fe-b52d-879716aac345,Standard,369cffa5-bcee-4489-8193-1d9b10230eca,{"type":"LineString","coordinates":[[12.8273,52.2895],[12.8273,52.2895]],"crs":{"type":"name","properties":{"name":"EPSG:4326"}}},{"type":"Point","coordinates":[0.92655367,0.77868852],"crs":{"type":"name","properties":{"name":"EPSG:0"}}}
b7bdbce0-b7f0-46b7-95b7-24ca8fea2550,Standard,b73208dd-f4a8-4e90-bf2d-7ea67a89525a,{"type":"LineString","coordinates":[[7.4116482,51.4843281],[7.4116482,51.4843281]],"crs":{"type":"name","properties":{"name":"EPSG:4326"}}},{"type":"Point","coordinates":[0.77966102,0.89344262],"crs":{"type":"name","properties":{"name":"EPSG:0"}}}
e6260eb6-1993-4b2f-9da4-6ac480f41954,Standard,792b505c-87ab-4665-a31d-b6035c5ece70,{"type":"LineString","coordinates":[[12.8273,52.2895],[12.8273,52.2895]],"crs":{"type":"name","properties":{"name":"EPSG:4326"}}},{"type":"Point","coordinates":[0.88135593,0.77868852],"crs":{"type":"name","properties":{"name":"EPSG:0"}}}
cc25baf6-91ba-4c2f-a7f3-dff202d7cba5,Standard,1a1e63f7-6196-4856-9f4e-876a44bdf2f8,{"type":"LineString","coordinates":[[7.4116482,51.4843281],[7.4116482,51.4843281]],"crs":{"type":"name","properties":{"name":"EPSG:4326"}}},{"type":"Point","coordinates":[0.65536723,0.89344262],"crs":{"type":"name","properties":{"name":"EPSG:0"}}}
a9b3d323-e2bd-4d53-9de9-82ac9185cdfe,Standard,8254d91b-e5da-4402-bb8f-301eafa09d28,{"type":"LineString","coordinates":[[12.8273,52.2895],[12.8273,52.2895]],"crs":{"type":"name","properties":{"name":"EPSG:4326"}}},{"type":"Point","coordinates":[0.83615819,0.77868852],"crs":{"type":"name","properties":{"name":"EPSG:0"}}}
b8a69ed7-b65a-40c9-84e6-37fb01f064fe,Standard,616da4e5-e837-44ec-bbbc-0cd12b5da8f7,{"type":"LineString","coordinates":[[12.8273,52.2895],[12.8273,52.2895]],"crs":{"type":"name","properties":{"name":"EPSG:4326"}}},{"type":"Point","coordinates":[0.72316384,0.67213115],"crs":{"type":"name","properties":{"name":"EPSG:0"}}}
7258b56d-8372-42f5-b75f-863b3f81e25a,Standard,ca438ab9-3abc-4416-91d1-df01d1c5fa5a,{"type":"LineString","coordinates":[[7.4116482,51.4843281],[7.4116482,51.4843281]],"crs":{"type":"name","properties":{"name":"EPSG:4326"}}},{"type":"Point","coordinates":[0.65536723,0.77868852],"crs":{"type":"name","properties":{"name":"EPSG:0"}}}
77604c41-ad4e-4786-8ba5-a0da0af7241a,Standard,012c9eee-86c2-494c-adcc-bbfc481e4a46,{"type":"LineString","coordinates":[[7.4116482,51.4843281],[7.4116482,51.4843281]],"crs":{"type":"name","properties":{"name":"EPSG:4326"}}},{"type":"Point","coordinates":[0.82485876,0.96721311],"crs":{"type":"name","properties":{"name":"EPSG:0"}}}
dc7ac151-f28c-4709-b760-01f0bfea1422,Standard,5e213f42-d93e-45c5-a295-adbe09105746,{"type":"LineString","coordinates":[[7.4116482,51.4843281],[7.4116482,51.4843281]],"crs":{"type":"name","properties":{"name":"EPSG:4326"}}},{"type":"Point","coordinates":[0.79096045,0.96721311],"crs":{"type":"name","properties":{"name":"EPSG:0"}}}
1730aedc-aec2-4f82-bc90-2c821b470e0c,Standard,f1e88392-3b2a-4ce8-a31f-c963f08f8043,{"type":"LineString","coordinates":[[12.8273,52.2895],[12.8273,52.2895]],"crs":{"type":"name","properties":{"name":"EPSG:4326"}}},{"type":"Point","coordinates":[0.89265537,0.67213115],"crs":{"type":"name","properties":{"name":"EPSG:0"}}}
97e202d5-561b-418b-8b53-fa080e7cb931,Standard,21359dd1-7a23-4932-b656-c196fbffe751,{"type":"LineString","coordinates":[[7.4116482,51.4843281],[7.4116482,51.4843281]],"crs":{"type":"name","properties":{"name":"EPSG:4326"}}},{"type":"Point","coordinates":[0.76836158,0.77868852],"crs":{"type":"name","properties":{"name":"EPSG:0"}}}
4d9fc234-c097-4b0c-9f9d-0453bbc9a713,Standard,9b889b73-c108-4b38-b6eb-3377841e0c83,{"type":"LineString","coordinates":[[12.8273,52.2895],[12.8273,52.2895]],"crs":{"type":"name","properties":{"name":"EPSG:4326"}}},{"type":"Point","coordinates":[0.85875706,0.57377049],"crs":{"type":"name","properties":{"name":"EPSG:0"}}}
0f6ac439-e4c6-4df4-908f-4a8b02f713c8,Standard,00d4a837-f09c-41df-bed1-dfdb78387116,{"type":"LineString","coordinates":[[7.4116482,51.4843281],[7.4116482,51.4843281]],"crs":{"type":"name","properties":{"name":"EPSG:4326"}}},{"type":"Point","coordinates":[0.91525424,0.57377049],"crs":{"type":"name","properties":{"name":"EPSG:0"}}}
dc6febac-9d01-4142-a73a-dba92b98395a,Standard,a4a44d93-48d6-4b87-8053-87fe0778e75c,{"type":"LineString","coordinates":[[7.4116482,51.4843281],[7.4116482,51.4843281]],"crs":{"type":"name","properties":{"name":"EPSG:4326"}}},{"type":"Point","coordinates":[0.73446328,0.67213115],"crs":{"type":"name","properties":{"name":"EPSG:0"}}}
5b351429-1d9d-470f-b303-b2559b5882a4,Standard,9baae5ff-40e3-48cb-9ddf-de6d1c133e13,{"type":"LineString","coordinates":[[7.4116482,51.4843281],[7.4116482,51.4843281]],"crs":{"type":"name","properties":{"name":"EPSG:4326"}}},{"type":"Point","coordinates":[0.83615819,0.96721311],"crs":{"type":"name","properties":{"name":"EPSG:0"}}}
78ca2d9e-d805-4b55-b2eb-25634035b606,Standard,7d45f0ab-1e6b-452f-b665-c4846cf046f5,{"type":"LineString","coordinates":[[12.8273,52.2895],[12.8273,52.2895]],"crs":{"type":"name","properties":{"name":"EPSG:4326"}}},{"type":"Point","coordinates":[0.70056497,0.89344262],"crs":{"type":"name","properties":{"name":"EPSG:0"}}}
3dc0bb9a-0ef9-446e-b039-b4522a42e3d6,Standard,6570535c-0d2e-4846-9951-21559902f67a,{"type":"LineString","coordinates":[[7.4116482,51.4843281],[7.4116482,51.4843281]],"crs":{"type":"name","properties":{"name":"EPSG:4326"}}},{"type":"Point","coordinates":[0.8700565,0.67213115],"crs":{"type":"name","properties":{"name":"EPSG:0"}}}
05a66108-a122-4dbf-bbd9-c57a3904df7e,Standard,e3c3c6a3-c383-4dbb-9b3f-a14125615386,{"type":"LineString","coordinates":[[7.4116482,51.4843281],[7.4116482,51.4843281]],"crs":{"type":"name","properties":{"name":"EPSG:4326"}}},{"type":"Point","coordinates":[0.8700565,0.89344262],"crs":{"type":"name","properties":{"name":"EPSG:0"}}}
eede57fa-6784-4894-8476-736f65984791,Standard,2c520ab6-507e-4dcf-ab05-8f238e9b9385,{"type":"LineString","coordinates":[[7.4116482,51.4843281],[7.4116482,51.4843281]],"crs":{"type":"name","properties":{"name":"EPSG:4326"}}},{"type":"Point","coordinates":[0.96045198,0.77868852],"crs":{"type":"name","properties":{"name":"EPSG:0"}}}
865f965a-f8d1-49cc-a85e-92f59a4ecb01,Standard,40537c84-c812-4231-bd23-0ba81922e937,{"type":"LineString","coordinates":[[7.4116482,51.4843281],[7.4116482,51.4843281]],"crs":{"type":"name","properties":{"name":"EPSG:4326"}}},{"type":"Point","coordinates":[0.77966102,0.77868852],"crs":{"type":"name","properties":{"name":"EPSG:0"}}}
7855bf17-05c0-4ed4-b1c0-b3dcd6fd24df,Standard,bea7ca63-3ae4-4280-8127-fe2c7fd5ea2d,{"type":"LineString","coordinates":[[12.8273,52.2895],[12.8273,52.2895]],"crs":{"type":"name","properties":{"name":"EPSG:4326"}}},{"type":"Point","coordinates":[0.88135593,0.57377049],"crs":{"type":"name","properties":{"name":"EPSG:0"}}}
96fb5883-b7dd-4646-8bf9-e6e6d730f5bb,Standard,1ee9de9a-0095-4b58-beeb-e56fb908844a,{"type":"LineString","coordinates":[[7.4116482,51.4843281],[7.4116482,51.4843281]],"crs":{"type":"name","properties":{"name":"EPSG:4326"}}},{"type":"Point","coordinates":[0.66666667,0.89344262],"crs":{"type":"name","properties":{"name":"EPSG:0"}}}
dbe14dc1-88ac-4a06-8159-8ef2928e1f84,Standard,154e9a99-467b-4f65-9928-8ebb14149baa,{"type":"LineString","coordinates":[[12.8273,52.2895],[12.8273,52.2895]],"crs":{"type":"name","properties":{"name":"EPSG:4326"}}},{"type":"Point","coordinates":[0.61016949,0.89344262],"crs":{"type":"name","properties":{"name":"EPSG:0"}}}
41c1aa80-2d8b-4993-a943-eeb328d67532,Standard,450426ac-a560-4d17-b1fc-9e169530a655,{"type":"LineString","coordinates":[[12.8273,52.2895],[12.8273,52.2895]],"crs":{"type":"name","properties":{"name":"EPSG:4326"}}},{"type":"Point","coordinates":[0.73446328,0.96721311],"crs":{"type":"name","properties":{"name":"EPSG:0"}}}
68d4c4d0-246e-4cfb-95f7-f3b2aef8788f,Standard,3da4fd3d-ac5e-409d-91fa-36516673cf57,{"type":"LineString","coordinates":[[0.96045198,0.91803279],[0.99435028,0.91803279]],"crs":{"type":"name","properties":{"name":"EPSG:4326"}}},{"type":"Point","coordinates":[7.4116482,51.4843281],"crs":{"type":"name","properties":{"name":"EPSG:4326"}}}
74b3a575-3f22-4673-a89c-1199c06a2d0f,Standard,b37ea333-65e1-4211-8449-993b67e8e0e2,{"type":"LineString","coordinates":[[7.4116482,51.4843281],[7.4116482,51.4843281]],"crs":{"type":"name","properties":{"name":"EPSG:4326"}}},{"type":"Point","coordinates":[0.93785311,0.57377049],"crs":{"type":"name","properties":{"name":"EPSG:0"}}}
59de95df-5cab-47b5-bfc2-223043a24e97,Standard,92cb5065-2e57-4099-8e29-75cbc0c80370,{"type":"LineString","coordinates":[[12.8273,52.2895],[12.8273,52.2895]],"crs":{"type":"name","properties":{"name":"EPSG:4326"}}},{"type":"Point","coordinates":[0.6779661,0.89344262],"crs":{"type":"name","properties":{"name":"EPSG:0"}}}
a6267f4c-d751-4f99-ade6-237d737fb745,Standard,86af5351-87ef-49c6-bd17-673dceecee5b,{"type":"LineString","coordinates":[[7.4116482,51.4843281],[7.4116482,51.4843281]],"crs":{"type":"name","properties":{"name":"EPSG:4326"}}},{"type":"Point","coordinates":[0.6779661,0.77868852],"crs":{"type":"name","properties":{"name":"EPSG:0"}}}
4a68e00f-3517-47be-85a3-7250bdc7d17a,Standard,22e58399-428f-4633-9ee4-e5fa0db68d6d,{"type":"LineString","coordinates":[[12.8273,52.2895],[12.8273,52.2895]],"crs":{"type":"name","properties":{"name":"EPSG:4326"}}},{"type":"Point","coordinates":[0.96045198,0.67213115],"crs":{"type":"name","properties":{"name":"EPSG:0"}}}
875f82ba-ccb5-4514-8046-658e6629091f,Standard,c6c177b0-5004-4db0-8cde-6293330a4757,{"type":"LineString","coordinates":[[7.4116482,51.4843281],[7.4116482,51.4843281]],"crs":{"type":"name","properties":{"name":"EPSG:4326"}}},{"type":"Point","coordinates":[0.68926554,0.67213115],"crs":{"type":"name","properties":{"name":"EPSG:0"}}}
6d79e6bf-0fd6-47cf-84e1-af8c355a09c8,Standard,773aebe4-fc03-46be-8209-0213e2760a8e,{"type":"LineString","coordinates":[[7.4116482,51.4843281],[7.4116482,51.4843281]],"crs":{"type":"name","properties":{"name":"EPSG:4326"}}},{"type":"Point","coordinates":[0.70056497,0.67213115],"crs":{"type":"name","properties":{"name":"EPSG:0"}}}
dc4124c6-ee52-40d9-81d6-c5832a5c1fba,Standard,f26b5511-3c50-42d5-97c2-be408330eb84,{"type":"LineString","coordinates":[[7.4116482,51.4843281],[7.4116482,51.4843281]],"crs":{"type":"name","properties":{"name":"EPSG:4326"}}},{"type":"Point","coordinates":[0.84745763,0.77868852],"crs":{"type":"name","properties":{"name":"EPSG:0"}}}
ee1d5114-5f69-4ff9-91e9-273d8437e2ae,Standard,f66df6fa-3dfa-4515-85d7-54d0f429fde7,{"type":"LineString","coordinates":[[12.8273,52.2895],[12.8273,52.2895]],"crs":{"type":"name","properties":{"name":"EPSG:4326"}}},{"type":"Point","coordinates":[0.92655367,0.67213115],"crs":{"type":"name","properties":{"name":"EPSG:0"}}}
e815c65b-2b44-4afb-a73b-7da1a0df6a15,Standard,8f2ba96f-a47a-46d3-b5a1-d19de0a32419,{"type":"LineString","coordinates":[[7.4116482,51.4843281],[7.4116482,51.4843281]],"crs":{"type":"name","properties":{"name":"EPSG:4326"}}},{"type":"Point","coordinates":[0.79096045,0.77868852],"crs":{"type":"name","properties":{"name":"EPSG:0"}}}
28a9c06f-b6e3-4104-b904-aad99b88fcab,Standard,ce513b50-b57a-41e2-b744-4c0fd2ae97d0,{"type":"LineString","coordinates":[[7.4116482,51.4843281],[7.4116482,51.4843281]],"crs":{"type":"name","properties":{"name":"EPSG:4326"}}},{"type":"Point","coordinates":[0.71186441,0.77868852],"crs":{"type":"name","properties":{"name":"EPSG:0"}}}
e9774353-a9b8-4e3d-a17a-0748c2c26e92,Standard,00bbc353-d47e-4865-a696-fe5d29b9e6a2,{"type":"LineString","coordinates":[[12.8273,52.2895],[12.8273,52.2895]],"crs":{"type":"name","properties":{"name":"EPSG:4326"}}},{"type":"Point","coordinates":[0.76836158,0.89344262],"crs":{"type":"name","properties":{"name":"EPSG:0"}}}
ba6759b8-89a7-4b38-b5d6-eb17db1e212b,Standard,b179c38b-5af0-4304-84b1-1dc03314fd80,{"type":"LineString","coordinates":[[12.8273,52.2895],[12.8273,52.2895]],"crs":{"type":"name","properties":{"name":"EPSG:4326"}}},{"type":"Point","coordinates":[0.66666667,0.77868852],"crs":{"type":"name","properties":{"name":"EPSG:0"}}}
e9266e59-ed7d-4719-abe6-455193c4f5f3,Standard,810bebb0-0d5c-4899-b213-3207be661248,{"type":"LineString","coordinates":[[7.4116482,51.4843281],[7.4116482,51.4843281]],"crs":{"type":"name","properties":{"name":"EPSG:4326"}}},{"type":"Point","coordinates":[0.75706215,0.67213115],"crs":{"type":"name","properties":{"name":"EPSG:0"}}}
b5045ec8-3bea-4959-be7c-2f96bbf89894,Standard,2287c2a8-c2d0-4c63-80b5-6b66a1288df8,{"type":"LineString","coordinates":[[12.8273,52.2895],[12.8273,52.2895]],"crs":{"type":"name","properties":{"name":"EPSG:4326"}}},{"type":"Point","coordinates":[0.62146893,0.89344262],"crs":{"type":"name","properties":{"name":"EPSG:0"}}}
ecd0e92a-9446-48ab-b6e2-43942575db1b,Standard,55caf2ec-a21b-4afd-8830-1e4009cce396,{"type":"LineString","coordinates":[[12.8273,52.2895],[12.8273,52.2895]],"crs":{"type":"name","properties":{"name":"EPSG:4326"}}},{"type":"Point","coordinates":[0.66666667,0.67213115],"crs":{"type":"name","properties":{"name":"EPSG:0"}}}
80ee9fdd-b0c4-42e2-835d-abcb120e323d,Standard,9f95c733-71e2-4bf0-a27a-70144518ea2c,{"type":"LineString","coordinates":[[7.4116482,51.4843281],[7.4116482,51.4843281]],"crs":{"type":"name","properties":{"name":"EPSG:4326"}}},{"type":"Point","coordinates":[0.80225989,0.96721311],"crs":{"type":"name","properties":{"name":"EPSG:0"}}}
86550a99-c324-413d-aa27-2ebf243249e9,Standard,d5489e1b-0e7e-4ca9-a362-09c23576a622,{"type":"LineString","coordinates":[[7.4116482,51.4843281],[7.4116482,51.4843281]],"crs":{"type":"name","properties":{"name":"EPSG:4326"}}},{"type":"Point","coordinates":[0.84745763,0.89344262],"crs":{"type":"name","properties":{"name":"EPSG:0"}}}
1f106b59-4fce-4be2-a05c-a6d96f188fde,Standard,f6eff0d1-af6b-46ce-b430-4d30976ec08f,{"type":"LineString","coordinates":[[12.8273,52.2895],[12.8273,52.2895]],"crs":{"type":"name","properties":{"name":"EPSG:4326"}}},{"type":"Point","coordinates":[0.83615819,0.67213115],"crs":{"type":"name","properties":{"name":"EPSG:0"}}}
645190a6-cd64-4488-abb5-c6390445cbef,Standard,f1e55c8b-357f-45a7-9d57-e299f9b207f3,{"type":"LineString","coordinates":[[7.4116482,51.4843281],[7.4116482,51.4843281]],"crs":{"type":"name","properties":{"name":"EPSG:4326"}}},{"type":"Point","coordinates":[0.79096045,0.89344262],"crs":{"type":"name","properties":{"name":"EPSG:0"}}}
80ae1356-eca3-4294-817c-5a738239d308,Standard,4f28e734-5148-4caf-ac64-270231740cbf,{"type":"LineString","coordinates":[[12.8273,52.2895],[12.8273,52.2895]],"crs":{"type":"name","properties":{"name":"EPSG:4326"}}},{"type":"Point","coordinates":[0.92655367,0.89344262],"crs":{"type":"name","properties":{"name":"EPSG:0"}}}
9f1cfaf1-4a07-451e-a1d4-2113fe65e8b2,Standard,f1cef042-1fc4-4bd8-b17f-dfbded4f2aaa,{"type":"LineString","coordinates":[[7.4116482,51.4843281],[7.4116482,51.4843281]],"crs":{"type":"name","properties":{"name":"EPSG:4326"}}},{"type":"Point","coordinates":[0.89265537,0.77868852],"crs":{"type":"name","properties":{"name":"EPSG:0"}}}
30a60292-f650-47fb-8281-cffda93a6529,Standard,6bc0dda8-25f4-48a6-9645-21e1eed5c6ff,{"type":"LineString","coordinates":[[7.4116482,51.4843281],[7.4116482,51.4843281]],"crs":{"type":"name","properties":{"name":"EPSG:4326"}}},{"type":"Point","coordinates":[0.88135593,0.67213115],"crs":{"type":"name","properties":{"name":"EPSG:0"}}}
ea121065-66b3-4d29-ad6c-f4f3b34552a0,Standard,bdf97a4d-622c-4251-8183-8b1a696f376e,{"type":"LineString","coordinates":[[7.4116482,51.4843281],[7.4116482,51.4843281]],"crs":{"type":"name","properties":{"name":"EPSG:4326"}}},{"type":"Point","coordinates":[0.82485876,0.67213115],"crs":{"type":"name","properties":{"name":"EPSG:0"}}}
cb82c2a6-ea8d-4f49-a6aa-9b615295945d,Standard,15345698-c319-461f-b969-37d50fb84220,{"type":"LineString","coordinates":[[7.4116482,51.4843281],[7.4116482,51.4843281]],"crs":{"type":"name","properties":{"name":"EPSG:4326"}}},{"type":"Point","coordinates":[0.6440678,0.67213115],"crs":{"type":"name","properties":{"name":"EPSG:0"}}}
9cc54a0e-640d-4d9b-a163-8dedb0bbd7f3,Standard,8b92ad35-8b0a-49b9-9f66-f42ddfeb9c65,{"type":"LineString","coordinates":[[12.8273,52.2895],[12.8273,52.2895]],"crs":{"type":"name","properties":{"name":"EPSG:4326"}}},{"type":"Point","coordinates":[0.93785311,0.67213115],"crs":{"type":"name","properties":{"name":"EPSG:0"}}}
a4b9788d-431a-414a-b3ac-809fca527237,Standard,b237dd88-bcba-4a7c-aee6-c0c3e151e14e,{"type":"LineString","coordinates":[[7.4116482,51.4843281],[7.4116482,51.4843281]],"crs":{"type":"name","properties":{"name":"EPSG:4326"}}},{"type":"Point","coordinates":[0.9039548,0.89344262],"crs":{"type":"name","properties":{"name":"EPSG:0"}}}
eb238e09-ce22-4dcc-86ed-20a584fb6b32,Standard,9aaf57c4-cc5c-4a01-8c2c-72bc7e231cc9,{"type":"LineString","coordinates":[[7.4116482,51.4843281],[7.4116482,51.4843281]],"crs":{"type":"name","properties":{"name":"EPSG:4326"}}},{"type":"Point","coordinates":[0.81355932,0.77868852],"crs":{"type":"name","properties":{"name":"EPSG:0"}}}
cc1b56ed-aabe-4d4d-8450-44e4412cda84,Standard,1f040625-ad1d-409f-bd7e-944c4d805e46,{"type":"LineString","coordinates":[[7.4116482,51.4843281],[7.4116482,51.4843281]],"crs":{"type":"name","properties":{"name":"EPSG:4326"}}},{"type":"Point","coordinates":[0.72316384,0.89344262],"crs":{"type":"name","properties":{"name":"EPSG:0"}}}
b392f548-3eb5-4d17-a320-fda6305fff89,Standard,67c1746c-3af8-403f-983e-1c7c047383df,{"type":"LineString","coordinates":[[7.4116482,51.4843281],[7.4116482,51.4843281]],"crs":{"type":"name","properties":{"name":"EPSG:4326"}}},{"type":"Point","coordinates":[0.85875706,0.89344262],"crs":{"type":"name","properties":{"name":"EPSG:0"}}}
5145b6ec-0d37-480d-a7de-9b169d5ab62d,Standard,904c7476-5f16-4ec2-9138-7d5e32d38a3b,{"type":"LineString","coordinates":[[7.4116482,51.4843281],[7.4116482,51.4843281]],"crs":{"type":"name","properties":{"name":"EPSG:4326"}}},{"type":"Point","coordinates":[0.71186441,0.96721311],"crs":{"type":"name","properties":{"name":"EPSG:0"}}}
fd046e8b-2547-4a89-a298-9539b65a2f27,Standard,0d94a5ea-3a13-48ba-a27f-b2903841c334,{"type":"LineString","coordinates":[[7.4116482,51.4843281],[7.4116482,51.4843281]],"crs":{"type":"name","properties":{"name":"EPSG:4326"}}},{"type":"Point","coordinates":[0.74576271,0.89344262],"crs":{"type":"name","properties":{"name":"EPSG:0"}}}
30526653-5558-4ad9-b2d4-826aca8af99d,Standard,0f3ba59d-a9ce-4669-aa12-bebec42238b7,{"type":"LineString","coordinates":[[7.4116482,51.4843281],[7.4116482,51.4843281]],"crs":{"type":"name","properties":{"name":"EPSG:4326"}}},{"type":"Point","coordinates":[0.77966102,0.67213115],"crs":{"type":"name","properties":{"name":"EPSG:0"}}}
aa57fd6a-7f6d-45df-aa28-1dc626abe782,Standard,d82fae59-844a-4c85-997e-326dd876137c,{"type":"LineString","coordinates":[[7.4116482,51.4843281],[7.4116482,51.4843281]],"crs":{"type":"name","properties":{"name":"EPSG:4326"}}},{"type":"Point","coordinates":[0.80225989,0.77868852],"crs":{"type":"name","properties":{"name":"EPSG:0"}}}
f5cbde9f-522f-4b81-9093-d648274afcee,Standard,bd288184-99d8-4233-bb3d-484f3922200a,{"type":"LineString","coordinates":[[7.4116482,51.4843281],[7.4116482,51.4843281]],"crs":{"type":"name","properties":{"name":"EPSG:4326"}}},{"type":"Point","coordinates":[0.6779661,0.67213115],"crs":{"type":"name","properties":{"name":"EPSG:0"}}}
65acfa71-ccb9-4c73-8869-d24e740f3652,Standard,3ec2f2a0-36a3-4d11-88ee-cc4df001e876,{"type":"LineString","coordinates":[[7.4116482,51.4843281],[7.4116482,51.4843281]],"crs":{"type":"name","properties":{"name":"EPSG:4326"}}},{"type":"Point","coordinates":[0.79096045,0.67213115],"crs":{"type":"name","properties":{"name":"EPSG:0"}}}
