"uuid","graphic_layer","line","path"
38d3d470-96ef-4884-80b9-b1fd23375ef1,Standard,1cfc85dd-3fb8-48a3-9ea1-b11b1b9ca8d4,{"type":"LineString","coordinates":[[0.87570621,0.57377049],[0.8700565,0.57377049],[0.88135593,0.57377049]],"crs":{"type":"name","properties":{"name":"EPSG:4326"}}}
67fa7b51-f7ce-48c4-b9c5-9856619e2788,Standard,7297611b-fbdc-4949-87fc-1bca403708aa,{"type":"LineString","coordinates":[[0.89265537,0.67213115],[0.88700565,0.67213115],[0.88135593,0.67213115]],"crs":{"type":"name","properties":{"name":"EPSG:4326"}}}
11bdeb21-cd02-48b2-bd54-b1adf2e96ecf,Standard,0f11e5d6-f850-463b-8d74-6fdf91fad535,{"type":"LineString","coordinates":[[0.97175141,0.84836159],[0.97175141,0.91803279],[0.97175141,0.77868852],[0.96045198,0.77868852]],"crs":{"type":"name","properties":{"name":"EPSG:4326"}}}
be192356-2248-4319-afd6-eac828fdb001,Standard,1a1550cf-77b8-40a9-90e5-5d0faef7baaa,{"type":"LineString","coordinates":[[0.79096045,0.89344262],[0.80225989,0.89344262],[0.79661017,0.89344262]],"crs":{"type":"name","properties":{"name":"EPSG:4326"}}}
a17da6b8-ee9a-4ea4-83b4-97ed6a95cfeb,Standard,17e2286d-65ca-4948-8a6c-63bdc13a9b50,{"type":"LineString","coordinates":[[0.96045198,0.57377049],[0.99435028,0.57377049],[0.99435028,0.91803279],[0.99435028,0.74590164]],"crs":{"type":"name","properties":{"name":"EPSG:4326"}}}
7c9a8ae8-b024-4bf6-ade7-154fd3f39d7a,Standard,746fa279-2acf-4aa1-b3e1-8d312d66058a,{"type":"LineString","coordinates":[[0.90960452,0.77868852],[0.91525424,0.77868852],[0.9039548,0.77868852]],"crs":{"type":"name","properties":{"name":"EPSG:4326"}}}
fe36e4d1-ecdf-4043-af93-f1c272723249,Standard,ec4d2395-23de-41c7-a366-af36aed1bf44,{"type":"LineString","coordinates":[[0.92655367,0.67213115],[0.92090395,0.67213115],[0.91525424,0.67213115]],"crs":{"type":"name","properties":{"name":"EPSG:4326"}}}
3753f696-3d3c-4153-b4b2-a212393224f3,Standard,2e5bf3d7-11a5-496f-9bd5-bb9d3686a576,{"type":"LineString","coordinates":[[0.9039548,0.67213115],[0.91525424,0.67213115],[0.90960452,0.67213115]],"crs":{"type":"name","properties":{"name":"EPSG:4326"}}}
606bfb84-710f-493d-8726-c3293352134c,Standard,1cf0cb95-28b9-4dc1-82b9-3466d7d870cc,{"type":"LineString","coordinates":[[0.68361582,0.67213115],[0.6779661,0.67213115],[0.68926554,0.67213115]],"crs":{"type":"name","properties":{"name":"EPSG:4326"}}}
7f6d06de-5e2f-4e11-9b80-ab156b6ad570,Standard,62c21e1e-f353-4e48-bca6-8a4da341971e,{"type":"LineString","coordinates":[[0.67231638,0.89344262],[0.66666667,0.89344262],[0.6779661,0.89344262]],"crs":{"type":"name","properties":{"name":"EPSG:4326"}}}
31f65061-b502-4249-83c0-47d10513255c,Standard,cadd7ca5-2b70-4bcc-83d0-867df8b6d0a3,{"type":"LineString","coordinates":[[0.6440678,0.67213115],[0.63276836,0.67213115],[0.63841808,0.67213115]],"crs":{"type":"name","properties":{"name":"EPSG:4326"}}}
fd79934e-7893-4948-8d5d-f7bad5afec35,Standard,5450f675-565b-4156-9d64-ff4cfeea96d3,{"type":"LineString","coordinates":[[0.6779661,0.77868852],[0.68926554,0.77868852],[0.68361582,0.77868852]],"crs":{"type":"name","properties":{"name":"EPSG:4326"}}}
533d0392-fdc3-48f9-a26b-ea150734112a,Standard,f2c9a881-eb41-4628-833c-5258e95ec457,{"type":"LineString","coordinates":[[0.71186441,0.96721311],[0.72316384,0.96721311],[0.71751412,0.96721311]],"crs":{"type":"name","properties":{"name":"EPSG:4326"}}}
1f1e8882-9977-48c4-aaaf-c98087dff35d,Standard,2dd402ff-ef64-4b4b-8a49-e9570364e65b,{"type":"LineString","coordinates":[[0.76836158,0.96721311],[0.76271186,0.96721311],[0.75706215,0.96721311]],"crs":{"type":"name","properties":{"name":"EPSG:4326"}}}
55977fba-bd2a-41c1-8176-a95fac899ea2,Standard,f8827054-46fd-486c-aa91-9bd813187705,{"type":"LineString","coordinates":[[0.40677966,0.10655738],[0.91525424,0.57377049],[0.41242938,0.10655738],[0.92090395,0.57377049],[0.92655367,0.57377049]],"crs":{"type":"name","properties":{"name":"EPSG:4326"}}}
76492511-ec9c-4e2f-be35-4b6091a4d07b,Standard,ddc63e7d-e76a-489b-a05f-97e7dee40794,{"type":"LineString","coordinates":[[0.83050847,0.77868852],[0.83615819,0.77868852],[0.82485876,0.77868852]],"crs":{"type":"name","properties":{"name":"EPSG:4326"}}}
6e77b999-e8d0-40eb-91e8-fa1437071b53,Standard,ce8ea248-dbcb-40b9-a97d-22452032ad27,{"type":"LineString","coordinates":[[0.84745763,0.67213115],[0.84180791,0.67213115],[0.83615819,0.67213115]],"crs":{"type":"name","properties":{"name":"EPSG:4326"}}}
f6674e18-ba25-4454-9fed-d7864f493e0f,Standard,5d56c97f-e15c-4676-9b1a-fc5d7efb8a24,{"type":"LineString","coordinates":[[0.6440678,0.67213115],[0.65536723,0.67213115],[0.64971751,0.67213115]],"crs":{"type":"name","properties":{"name":"EPSG:4326"}}}
99333f9f-7f11-49e4-b97e-97956c7e6116,Standard,ce640cab-6f6d-4fd1-b652-009bec4c596b,{"type":"LineString","coordinates":[[0.84745763,0.89344262],[0.83615819,0.89344262],[0.84180791,0.89344262]],"crs":{"type":"name","properties":{"name":"EPSG:4326"}}}
aeea1358-be04-403e-84e7-5e22226fa156,Standard,222af488-6339-4308-8f25-eac19b6e2c9c,{"type":"LineString","coordinates":[[0.62711864,0.89344262],[0.63276836,0.89344262],[0.62146893,0.89344262]],"crs":{"type":"name","properties":{"name":"EPSG:4326"}}}
86e07109-4192-46e7-b92a-b5df2ed6a4b0,Standard,96cc155a-9417-4ed9-911a-b06b7981a2fe,{"type":"LineString","coordinates":[[0.77966102,0.98360656],[0.77966102,1],[0.77966102,0.99180328]],"crs":{"type":"name","properties":{"name":"EPSG:4326"}}}
90022bb0-1fb8-4b03-8220-30c2fc7bf6c9,Standard,2770ee0b-96ca-4677-9933-8d82643501e3,{"type":"LineString","coordinates":[[0.81355932,0.57377049],[0.82485876,0.57377049],[0.81920904,0.57377049]],"crs":{"type":"name","properties":{"name":"EPSG:4326"}}}
59378c39-5361-470c-9974-8dd65fcc3b2b,Standard,e8329717-1626-4c33-b60e-d83e78514014,{"type":"LineString","coordinates":[[0.83615819,0.77868852],[0.84180791,0.77868852],[0.84745763,0.77868852]],"crs":{"type":"name","properties":{"name":"EPSG:4326"}}}
fad21258-86aa-4a48-a05b-73bbb3ad3dbd,Standard,7263918d-4331-43af-bd10-8c06bd2b8667,{"type":"LineString","coordinates":[[0.72316384,0.67213115],[0.71186441,0.67213115],[0.71751412,0.67213115]],"crs":{"type":"name","properties":{"name":"EPSG:4326"}}}
58798027-5b4e-4602-8e9f-ce34f156da4b,Standard,932d9fab-9b07-4948-9d65-4945c7700a72,{"type":"LineString","coordinates":[[0.70056497,0.89344262],[0.71751412,0.89344262],[0.72316384,0.89344262]],"crs":{"type":"name","properties":{"name":"EPSG:4326"}}}
9c5637b9-fd74-4119-be7e-5d22b13e2bdc,Standard,5fa6e010-393e-4bd2-a874-56eb784f9741,{"type":"LineString","coordinates":[[0.89265537,0.57377049],[0.9039548,0.57377049],[0.89830508,0.57377049]],"crs":{"type":"name","properties":{"name":"EPSG:4326"}}}
b634d0e8-330a-40ac-bf97-0caa01370bcf,Standard,6862b157-39c8-47d2-b31c-e418e1bad9a2,{"type":"LineString","coordinates":[[0.68926554,0.77868852],[0.69491525,0.77868852],[0.70056497,0.77868852]],"crs":{"type":"name","properties":{"name":"EPSG:4326"}}}
d3484467-529b-4f61-b8a1-fa4dfae30c31,Standard,764eccc0-09cc-4c7a-bf76-33259938530c,{"type":"LineString","coordinates":[[0.85875706,0.77868852],[0.8700565,0.77868852],[0.86440678,0.77868852]],"crs":{"type":"name","properties":{"name":"EPSG:4326"}}}
28b087ec-86fc-4701-b3b2-5a9b3c8e873e,Standard,04d02ea8-ba96-4a7f-969d-d25e201e32c6,{"type":"LineString","coordinates":[[0.96045198,0.57377049],[0.93785311,0.57377049],[0.94915254,0.57377049]],"crs":{"type":"name","properties":{"name":"EPSG:4326"}}}
c1971b4a-7f78-4488-a54f-03867b87cdf8,Standard,7614ed07-f464-4a56-8ea2-cf07772530c4,{"type":"LineString","coordinates":[[0.94350282,0.67213115],[0.94915254,0.67213115],[0.93785311,0.67213115]],"crs":{"type":"name","properties":{"name":"EPSG:4326"}}}
2dd6612a-8f9d-417f-b922-5a2ec2d3acc2,Standard,2497455a-888c-4ac6-aa49-582ab91fd05e,{"type":"LineString","coordinates":[[0.7740113,0.96721311],[0.76836158,0.96721311],[0.77966102,0.96721311]],"crs":{"type":"name","properties":{"name":"EPSG:4326"}}}
d031dde1-6f80-4af1-a1f2-cbb223220469,Standard,4cfd425d-6158-4904-86b5-d16dc47a4778,{"type":"LineString","coordinates":[[0.89265537,0.67213115],[0.9039548,0.67213115],[0.89830508,0.67213115]],"crs":{"type":"name","properties":{"name":"EPSG:4326"}}}
b0b7371e-66d5-4406-b7d3-a17809309afa,Standard,93cd3af7-2dbb-4804-9386-d15705b5f18e,{"type":"LineString","coordinates":[[0.61581921,0.67213115],[0.62146893,0.67213115],[0.61016949,0.67213115]],"crs":{"type":"name","properties":{"name":"EPSG:4326"}}}
b6211854-7f10-4f8b-ab3e-f4e32cbe01c8,Standard,f93f5e08-f351-4b2b-8cb0-9ec01203c1b9,{"type":"LineString","coordinates":[[0.83050847,0.96721311],[0.82485876,0.96721311],[0.83615819,0.96721311]],"crs":{"type":"name","properties":{"name":"EPSG:4326"}}}
7e3b0ff3-5e08-407d-b36c-2077c16a8039,Standard,26d976e2-5245-4174-abcc-7e67e03d6352,{"type":"LineString","coordinates":[[0.82485876,0.67213115],[0.83050847,0.67213115],[0.83615819,0.67213115]],"crs":{"type":"name","properties":{"name":"EPSG:4326"}}}
446be4bd-f603-4b51-9387-39cf2aa66b2a,Standard,5763fe56-89a4-4407-ba41-c1a528dd50a0,{"type":"LineString","coordinates":[[0.65536723,0.89344262],[0.63276836,0.89344262],[0.64971751,0.89344262]],"crs":{"type":"name","properties":{"name":"EPSG:4326"}}}
b038acec-bed0-4448-9ff8-a9af55865145,Standard,147bf31b-f9b1-415f-858b-f3ed430e508d,{"type":"LineString","coordinates":[[0.75706215,0.77868852],[0.76271186,0.77868852],[0.76836158,0.77868852]],"crs":{"type":"name","properties":{"name":"EPSG:4326"}}}
0238d402-4cd5-4f04-8838-02d4ac837e48,Standard,97b9a53e-9ff2-4567-95c0-6c9aab07a43f,{"type":"LineString","coordinates":[[0.73446328,0.67213115],[0.72316384,0.67213115],[0.72881356,0.67213115]],"crs":{"type":"name","properties":{"name":"EPSG:4326"}}}
654af5fb-14d5-4f67-8a21-f5481a814555,Standard,52ccd989-d87b-4f9f-9d5d-a0609391f56e,{"type":"LineString","coordinates":[[0.81355932,0.89344262],[0.81920904,0.89344262],[0.82485876,0.89344262]],"crs":{"type":"name","properties":{"name":"EPSG:4326"}}}
28c5c34c-a3bb-4f11-88da-6bf48d718eca,Standard,0f9bf171-b79b-4009-8b0b-6ec18c523ebf,{"type":"LineString","coordinates":[[0.76836158,0.67213115],[0.76271186,0.67213115],[0.75706215,0.67213115]],"crs":{"type":"name","properties":{"name":"EPSG:4326"}}}
020d5d66-68b8-4849-a49d-7ef75c5d660a,Standard,09125a13-324b-4611-a718-5028b390f1ca,{"type":"LineString","coordinates":[[0.96045198,0.67213115],[0.98305085,0.67213115],[0.98305085,0.91803279],[0.98305085,0.79508197]],"crs":{"type":"name","properties":{"name":"EPSG:4326"}}}
a8182e9b-729e-4097-824c-bb1ffdf76499,Standard,2005c393-edc4-4cc4-80af-ebbde1305b8e,{"type":"LineString","coordinates":[[0.72316384,0.96721311],[0.73446328,0.96721311],[0.72881356,0.96721311]],"crs":{"type":"name","properties":{"name":"EPSG:4326"}}}
36b52d45-0e51-46b2-9831-aa3fb3ff3c37,Standard,c49d1581-a0c6-493f-9534-39f97970492b,{"type":"LineString","coordinates":[[0.81920904,0.67213115],[0.82485876,0.67213115],[0.81355932,0.67213115]],"crs":{"type":"name","properties":{"name":"EPSG:4326"}}}
7548e909-99a8-426b-9c9a-7551e6fc7a87,Standard,13ea7170-5fc1-4ed8-be71-0a91a9e5df99,{"type":"LineString","coordinates":[[0.79096045,0.67213115],[0.77966102,0.67213115],[0.78531073,0.67213115]],"crs":{"type":"name","properties":{"name":"EPSG:4326"}}}
d43ae4c8-5544-4df7-9c24-8d39301cf3a5,Standard,00a3c4ab-e866-42a9-854f-fbf28c7f6a43,{"type":"LineString","coordinates":[[0.80225989,0.77868852],[0.8079096,0.77868852],[0.81355932,0.77868852]],"crs":{"type":"name","properties":{"name":"EPSG:4326"}}}
425a1be6-d966-476e-8266-4ba140da64e2,Standard,5753e615-c90a-4008-92ec-b50c8195f95f,{"type":"LineString","coordinates":[[0.65536723,0.67213115],[0.66101695,0.67213115],[0.66666667,0.67213115]],"crs":{"type":"name","properties":{"name":"EPSG:4326"}}}
93037ae2-ded0-404e-a453-841008d2f285,Standard,22acea8e-cde0-45a4-82e6-ce5241226aac,{"type":"LineString","coordinates":[[0.70056497,0.67213115],[0.71186441,0.67213115],[0.70621469,0.67213115]],"crs":{"type":"name","properties":{"name":"EPSG:4326"}}}
bd52fae7-5d39-4718-a9f5-737d6e4ac693,Standard,87a41d29-ad67-4bd6-a5b7-9d1414b38c6e,{"type":"LineString","coordinates":[[0.9039548,0.89344262],[0.89265537,0.89344262],[0.89830508,0.89344262]],"crs":{"type":"name","properties":{"name":"EPSG:4326"}}}
41239a55-df02-4249-84df-18824c2740f4,Standard,9ec195e0-4c9b-48a6-9233-0d770b34705b,{"type":"LineString","coordinates":[[0.85310734,0.77868852],[0.85875706,0.77868852],[0.84745763,0.77868852]],"crs":{"type":"name","properties":{"name":"EPSG:4326"}}}
75f3b026-fcc1-4403-844f-8c595cb797c1,Standard,a8b86d8f-a196-4eca-b248-66bc8918f9e6,{"type":"LineString","coordinates":[[0.7740113,0.89344262],[0.77966102,0.89344262],[0.76836158,0.89344262]],"crs":{"type":"name","properties":{"name":"EPSG:4326"}}}
9e61a9a5-b9b7-4033-b8bc-87db9dc0665e,Standard,220f509c-9aea-4e60-8dc1-593d2e35ed21,{"type":"LineString","coordinates":[[0.80225989,0.77868852],[0.79661017,0.77868852],[0.79096045,0.77868852]],"crs":{"type":"name","properties":{"name":"EPSG:4326"}}}
f023c2be-7306-483e-9169-05d9d0fab2c7,Standard,9d2b065a-9098-447d-8dbe-5eb06cc691a2,{"type":"LineString","coordinates":[[0.74576271,0.57377049],[0.75141243,0.57377049],[0.75706215,0.57377049]],"crs":{"type":"name","properties":{"name":"EPSG:4326"}}}
fc601178-3ca7-48f9-8a07-e9fb3751d3e0,Standard,9e9550e6-a601-4633-96a1-20220893ce00,{"type":"LineString","coordinates":[[0.79096045,0.89344262],[0.77966102,0.89344262],[0.78531073,0.89344262]],"crs":{"type":"name","properties":{"name":"EPSG:4326"}}}
6648b930-5922-4929-ba68-61da0122ebf2,Standard,ab7c6c3c-3b7f-4475-8cad-27657bc148c6,{"type":"LineString","coordinates":[[0.95480226,0.77868852],[0.96045198,0.77868852],[0.94915254,0.77868852]],"crs":{"type":"name","properties":{"name":"EPSG:4326"}}}
3427affb-2a2c-4fb5-a5e3-96141a5bc9f1,Standard,b302dc76-9715-45b6-b6ef-8da630acd168,{"type":"LineString","coordinates":[[0.74576271,0.77868852],[0.74011299,0.77868852],[0.73446328,0.77868852]],"crs":{"type":"name","properties":{"name":"EPSG:4326"}}}
835b96cb-24b4-4032-a747-129e519583b1,Standard,c4f33026-5741-4070-970c-1234541ce509,{"type":"LineString","coordinates":[[0.88135593,0.77868852],[0.8700565,0.77868852],[0.87570621,0.77868852]],"crs":{"type":"name","properties":{"name":"EPSG:4326"}}}
7ad09272-dde8-46fb-bea5-31cce9bb450e,Standard,d9d1edce-43e0-4cbd-9801-4a4e1a1dfa71,{"type":"LineString","coordinates":[[0.7740113,0.77868852],[0.77966102,0.77868852],[0.76836158,0.77868852]],"crs":{"type":"name","properties":{"name":"EPSG:4326"}}}
7cdd95e3-99fd-4221-83c6-0adb0614fef4,Standard,784bfe2a-8d23-4e74-8b05-b13141611186,{"type":"LineString","coordinates":[[0.74011299,0.67213115],[0.74576271,0.67213115],[0.73446328,0.67213115]],"crs":{"type":"name","properties":{"name":"EPSG:4326"}}}
d7f74d06-26c4-4f97-b45c-e51aa12ab9fe,Standard,71832b7e-b5a2-40d4-82d3-e8f1ba38ace6,{"type":"LineString","coordinates":[[0.89265537,0.57377049],[0.88700565,0.57377049],[0.88135593,0.57377049]],"crs":{"type":"name","properties":{"name":"EPSG:4326"}}}
ae02da1d-991a-4e16-81dd-2970373ec004,Standard,83b12a0c-d66f-43cf-a5c1-1945a8a66c4c,{"type":"LineString","coordinates":[[0.66101695,0.77868852],[0.65536723,0.77868852],[0.66666667,0.77868852]],"crs":{"type":"name","properties":{"name":"EPSG:4326"}}}
70d56f26-5aff-44a5-b9af-e0141256ab38,Standard,76d82f19-65d7-447d-a14c-95d050139fa5,{"type":"LineString","coordinates":[[0.9039548,0.89344262],[0.90960452,0.89344262],[0.91525424,0.89344262]],"crs":{"type":"name","properties":{"name":"EPSG:4326"}}}
858c83e7-a54e-4409-abc4-445313cae9d2,Standard,5adb6634-4872-43af-b9cb-39df332b64b2,{"type":"LineString","coordinates":[[0.85875706,0.57377049],[0.8700565,0.57377049],[0.86440678,0.57377049]],"crs":{"type":"name","properties":{"name":"EPSG:4326"}}}
816a5b4d-dae9-488c-9bed-b5e90fb62c89,Standard,21dc5686-67b6-49dc-b5aa-ecc7f7deb620,{"type":"LineString","coordinates":[[0.94915254,0.77868852],[0.93785311,0.77868852],[0.94350282,0.77868852]],"crs":{"type":"name","properties":{"name":"EPSG:4326"}}}
0fa23de1-db57-4f60-bea0-01ea1bab1da4,Standard,82e01986-321d-4f21-8453-60220f97bbb1,{"type":"LineString","coordinates":[[0.89265537,0.89344262],[0.88700565,0.89344262],[0.88135593,0.89344262]],"crs":{"type":"name","properties":{"name":"EPSG:4326"}}}
a93405e4-5473-437e-97d1-a0ea6a907b09,Standard,7bc8b609-baba-4afe-8cec-866d74e91e43,{"type":"LineString","coordinates":[[0.88135593,0.67213115],[0.87570621,0.67213115],[0.8700565,0.67213115]],"crs":{"type":"name","properties":{"name":"EPSG:4326"}}}
a6870226-3616-4619-9c12-e8d33ca469c5,Standard,95b47f01-829a-46c3-873a-4df11d798c49,{"type":"LineString","coordinates":[[0.84745763,0.89344262],[0.85310734,0.89344262],[0.85875706,0.89344262]],"crs":{"type":"name","properties":{"name":"EPSG:4326"}}}
ddf21544-9ca4-474f-be9b-9ead99cbb17f,Standard,02d85e44-4196-4ed1-9fa4-af9211dbd753,{"type":"LineString","coordinates":[[0.93785311,0.52459016],[0.93785311,0.57377049],[0.93785311,0.54918033]],"crs":{"type":"name","properties":{"name":"EPSG:4326"}}}
623fe9a8-af66-455f-bad3-251c66ecf8bb,Standard,412d395e-7ebc-4cc6-88fb-24006f54c931,{"type":"LineString","coordinates":[[0.8079096,0.57377049],[0.81355932,0.57377049],[0.80225989,0.57377049]],"crs":{"type":"name","properties":{"name":"EPSG:4326"}}}
7a5177b5-a744-436f-ba4e-8d5f1c5c72ae,Standard,edbbe75f-8d40-42e8-a6f4-857f64547cbd,{"type":"LineString","coordinates":[[0.78531073,0.96721311],[0.79096045,0.96721311],[0.77966102,0.96721311]],"crs":{"type":"name","properties":{"name":"EPSG:4326"}}}
9b8ea76d-8054-4d43-afb3-664375202b2f,Standard,2ea48cfa-0a0b-48f0-aa66-b619c35b9929,{"type":"LineString","coordinates":[[0.81355932,0.67213115],[0.8079096,0.67213115],[0.80225989,0.67213115]],"crs":{"type":"name","properties":{"name":"EPSG:4326"}}}
0eb4a8c0-bf8d-49c6-be95-c5e030be9dda,Standard,c64c73c4-109b-4baa-bf44-3357d4bca7d8,{"type":"LineString","coordinates":[[0.89830508,0.77868852],[0.89265537,0.77868852],[0.9039548,0.77868852]],"crs":{"type":"name","properties":{"name":"EPSG:4326"}}}
8d9b357a-6612-45b4-baff-12849a787453,Standard,af565c79-9953-4934-9afd-91cd64ed1f06,{"type":"LineString","coordinates":[[0.86440678,0.89344262],[0.85875706,0.89344262],[0.8700565,0.89344262]],"crs":{"type":"name","properties":{"name":"EPSG:4326"}}}
69c87952-34ed-4092-8522-dd2c66ac48f5,Standard,eb1cd362-f3bd-4411-a45d-a237bcb07789,{"type":"LineString","coordinates":[[0.75706215,0.89344262],[0.76271186,0.89344262],[0.76836158,0.89344262]],"crs":{"type":"name","properties":{"name":"EPSG:4326"}}}
88d88084-b78e-4620-837a-8afd74563b91,Standard,43394be2-5c85-4449-ad06-7866395a5c79,{"type":"LineString","coordinates":[[0.92655367,0.67213115],[0.93785311,0.67213115],[0.93220339,0.67213115]],"crs":{"type":"name","properties":{"name":"EPSG:4326"}}}
6e4efd5a-e82f-47e0-bee0-a226c588fd90,Standard,9d1ef0fd-3f8d-4a97-8495-25074243860c,{"type":"LineString","coordinates":[[0.75706215,0.77868852],[0.74576271,0.77868852],[0.75141243,0.77868852]],"crs":{"type":"name","properties":{"name":"EPSG:4326"}}}
00af0ca8-e5ba-4bcc-93e2-d876e5fe5f2d,Standard,7cfd5184-c217-42b9-be09-7ed413d7a11e,{"type":"LineString","coordinates":[[0.77966102,0.98360656],[0.77966102,0.96721311],[0.77966102,0.97540984]],"crs":{"type":"name","properties":{"name":"EPSG:4326"}}}
