uuid,day_type,minute_of_day,probability
87dcbc64-c19c-4b3f-82e9-10d44c5eb943,weekday,582,0.00011440899581589958
3b273c81-cec1-4325-a09c-e4a17f52f656,weekday,583,3.268828451882845e-05
e62a82bf-5ae2-4b8c-acfe-6a7c13931b74,weekday,584,3.268828451882845e-05
19d98b63-06d8-4967-8ec8-ebeee24b991c,weekday,585,0.009888206066945607
93d60a2e-1568-4984-8ceb-14c4de4239f3,weekday,586,6.53765690376569e-05
a5799db1-1d26-45f3-b5bb-301bfe19ac51,weekday,587,1.6344142259414225e-05
386fc0d4-7a85-4f94-9634-4c8408b4cbbf,weekday,588,4.903242677824268e-05
93f8ae98-c942-49e5-adc8-bd7254c91896,weekday,590,0.0042331328451882845
3219d950-dd59-4b23-9da8-261efb89c92f,weekday,591,3.268828451882845e-05
6f1b3275-483d-4d91-bec9-7dfa378cc721,weekday,592,1.6344142259414225e-05
345b6544-eeb3-4102-be8b-885ef855d8ab,weekday,593,1.6344142259414225e-05
f160f66c-9eb8-46e9-ae8c-300cddbe1c9c,weekday,595,0.00158538179916318
7f264625-95a0-427e-81ed-a552c4fa1225,weekday,596,4.903242677824268e-05
969646a9-0a13-4fab-b93b-1165bf45579d,weekday,597,9.806485355648535e-05
5642868d-750f-417b-961a-ed88a33d349b,weekday,598,9.806485355648535e-05
981ba6a6-23b0-4a20-9316-14e3e1197552,weekday,600,0.040517128661087864
c2aa45d2-ba00-494b-b060-024ecc4221fe,weekday,601,1.6344142259414225e-05
7749f6a7-7270-4be4-bf0f-c2bcde4a3087,weekday,602,1.6344142259414225e-05
5aed6d8d-9500-4854-8b2e-2ca8e38bf7c4,weekday,603,6.53765690376569e-05
64bd4564-d522-4a86-bde7-07a463677433,weekday,604,8.172071129707113e-05
69ce0dbf-21aa-4741-9cf1-1a08b37e52e2,weekday,605,0.002337212343096234
896bfd37-bd11-4747-9cbf-bfe9464c6528,weekday,606,6.53765690376569e-05
a9b7774c-8643-45aa-8334-1d0c2cd93eb8,weekday,607,3.268828451882845e-05
1f3db26d-45ad-43ad-baa2-4b8b5838cec7,weekday,608,8.172071129707113e-05
65f8e38f-4c2e-439d-b7c5-fce1f6f00f91,weekday,609,0.0001307531380753138
386bdba5-6e38-4ae0-853b-5839975a8852,weekday,610,0.003399581589958159
586fa4af-fde4-4a8e-9074-f2789e407924,weekday,611,6.53765690376569e-05
8a962928-39eb-4c36-bf3d-4ce5bb0ec5c4,weekday,612,0.0001797855648535565
5f45264f-1012-4c8f-90f0-1746fee9b3fb,weekday,613,1.6344142259414225e-05
8601e8bb-debe-44c8-b5b3-c3c256bfc484,weekday,615,0.010803478033472803
6a91fc6c-a818-45c8-ac7a-3727d950187f,weekday,616,4.903242677824268e-05
97757f8c-2f89-4ab8-b71f-0c5e3868bb75,weekday,617,4.903242677824268e-05
a1d22749-45c9-43ee-b0d0-415040d84e1d,weekday,618,6.53765690376569e-05
08da7a4c-45f0-4d3a-993e-882fa1386476,weekday,619,3.268828451882845e-05
e2fb042c-127e-45ca-8e45-20fba42c367a,weekday,620,0.0027458158995815897
1f601d05-7470-42cb-adf5-3ed27ada50fe,weekday,622,1.6344142259414225e-05
333cc6a6-4ebc-47c5-a109-6553d2b81d2e,weekday,623,8.172071129707113e-05
50e7ec5e-9f90-4369-97a1-4cb70c42305e,weekday,625,0.0013238755230125523
b41b3922-6422-4764-950f-a0c4f842af63,weekday,626,3.268828451882845e-05
4054f483-1c89-48ec-b860-eee6fe2e52e8,weekday,627,1.6344142259414225e-05
ecae0413-f46e-41d1-978f-ebea5648c842,weekday,628,4.903242677824268e-05
6eef36d3-a561-4fdb-ab85-56d0a81ecd95,weekday,629,1.6344142259414225e-05
3fddf9a4-5724-41bc-bc99-1b3af0f2af23,weekday,630,0.02258760460251046
117912e0-f51b-48ee-9700-14cdcad979b1,weekday,632,3.268828451882845e-05
a5cec075-1917-4034-8c5a-42cfaa497bfb,weekday,633,4.903242677824268e-05
2489b3c9-e4d5-4859-88d1-1dcac0e0e8d0,weekday,634,3.268828451882845e-05
3c43337b-40f7-4bf0-9457-eda7ea98def5,weekday,635,0.00116043410041841
237aedd8-65fc-49be-8342-9e0cfd72536d,weekday,636,4.903242677824268e-05
52a7c59a-8d08-41d0-b486-ddf4b8b57033,weekday,637,9.806485355648535e-05
a9329365-d666-4ccc-aeb2-c0f958bf1df7,weekday,638,1.6344142259414225e-05
bbf5a387-0591-4097-a341-b94175440761,weekday,640,0.002173770920502092
4477a88e-e815-4600-865e-c5a0a5f2a319,weekday,642,1.6344142259414225e-05
95d0849d-8caa-43e9-9be6-95a8a7040ab8,weekday,643,4.903242677824268e-05
01f636c3-be17-4a73-9c91-86a6d7cbb6ca,weekday,644,1.6344142259414225e-05
f744df13-7140-4381-9af6-bb3572a5e43e,weekday,645,0.005998300209205021
fe9e6b5a-5d51-4874-a2a9-d5013535fe1b,weekday,647,1.6344142259414225e-05
8c750e21-a947-4586-8114-1bbe8aaa3492,weekday,648,1.6344142259414225e-05
8158ff66-f55f-4afd-9fed-04fe46a431b7,weekday,650,0.0023535564853556486
4a867915-6c72-4fc8-99da-d36ba086ca5f,weekday,652,4.903242677824268e-05
548148fb-cda6-447d-98d8-853bd4d8c9af,weekday,653,1.6344142259414225e-05
0de68aee-d177-4b64-9808-d7140b00fa47,weekday,654,4.903242677824268e-05
41bd8d1a-6420-4a8a-81e9-f9eddec634e3,weekday,655,0.0010950575313807532
3cf024d2-622f-495b-8511-d2c2d6f0b9a5,weekday,658,3.268828451882845e-05
d7af288c-0e97-47f6-a1c8-b74dd872914b,weekday,659,4.903242677824268e-05
8d1f7225-38f1-4641-bbcd-82b0776b7538,weekday,660,0.021051255230125524
8fd4f30d-660f-4ac3-90ec-7f03e7dfd3ae,weekday,661,3.268828451882845e-05
adf2e8b2-9635-437c-87ae-b571b285fb5a,weekday,662,4.903242677824268e-05
911977d0-009c-4da1-9509-b6058cb72608,weekday,663,4.903242677824268e-05
1900dc08-9f50-4759-9f45-428be5479f1c,weekday,665,0.0013892520920502091
afec0cca-c7b0-4b82-9844-13f6f2003207,weekday,667,4.903242677824268e-05
170391e3-a1b4-4c92-a9ed-fe59e3f540d8,weekday,668,1.6344142259414225e-05
8b55a2a5-9c93-4738-9e80-cbd8b5b9e793,weekday,670,0.0021410826359832638
40ee412f-a42d-4928-9e42-8a0de2ad760f,weekday,671,3.268828451882845e-05
df8e0e30-7c34-431b-9573-d1013ca978fa,weekday,672,4.903242677824268e-05
d8380b9b-c388-4c16-8d98-baaf0562abc4,weekday,673,6.53765690376569e-05
e1b5f2d4-dbb7-4a6a-a4e3-982ae5a2483a,weekday,675,0.004609048117154812
81cf27cb-948a-4ebc-92a2-d1deb9a2ee4e,weekday,677,3.268828451882845e-05
06b18940-0ad4-404d-8195-b413cb4da641,weekday,678,3.268828451882845e-05
34532be5-7a29-4a36-9a94-0e0575e83a8c,weekday,679,3.268828451882845e-05
3b05dc70-752a-41c5-b258-08d874117b2e,weekday,680,0.0016834466527196653
31d720fd-bb12-4c9e-bd82-f94657076af8,weekday,681,6.53765690376569e-05
31a0a706-8ddf-4d86-ab47-1e6fac2d8d3e,weekday,682,3.268828451882845e-05
5000b310-17a5-4c16-861f-fdad1092dd39,weekday,683,3.268828451882845e-05
21262e2f-2117-4ff5-a9d7-98c52a87117c,weekday,685,0.0011277458158995815
f8dddac9-2d3c-4828-ba3e-ba7c229ca6ef,weekday,686,3.268828451882845e-05
9c145d35-f996-48c2-be71-94789791ef32,weekday,688,3.268828451882845e-05
efc5cd8f-be52-4300-bdcb-e0390c37d95c,weekday,690,0.011784126569037656
fb8ab3e9-f98c-4d80-8d6d-b28c0e89bf64,weekday,691,1.6344142259414225e-05
0f06a561-a00e-49ed-aaaf-4d2a7b3ac04d,weekday,695,0.0007354864016736401
5e2247ad-1af1-4123-9d74-5c0175a87215,weekday,697,6.53765690376569e-05
5e6437ff-84d4-4127-9042-6768f6d58f91,weekday,698,6.53765690376569e-05
47b41a1f-13f4-44eb-8aa0-a07ccaf6d2cf,weekday,699,3.268828451882845e-05
de07666f-0a9f-4f45-98d4-c981851383bf,weekday,700,0.0014873169456066945
80e44bb8-c2e0-4d7d-9a9d-9322dc65c547,weekday,701,1.6344142259414225e-05
09ff2520-a348-470b-8d11-5b5400a86e21,weekday,705,0.00305635460251046
05364253-35ba-41ff-a315-bbf1c4bbb708,weekday,708,4.903242677824268e-05
f235083a-9c44-4595-b69c-54f16ab15a55,weekday,710,0.00116043410041841
1e1245c0-0dfe-4235-9169-5af79ae6cd33,weekday,711,1.6344142259414225e-05
d08433e5-bd67-4a1e-a237-6ab7bcbed1a9,weekday,712,1.6344142259414225e-05
1af2ffdd-d294-4101-8097-07954a7e8f8c,weekday,714,3.268828451882845e-05
3f6bf06b-36c2-40f9-94ff-9a2826434f63,weekday,715,0.0006864539748953974
732e6ac9-6db7-4e5d-9bc5-a00b67816ce9,weekday,716,3.268828451882845e-05
6d53594b-82fb-41f5-bd5a-5bfc2890518f,weekday,717,1.6344142259414225e-05
9d38a0f7-4be3-4f3c-9ae1-5a98f3647e06,weekday,718,3.268828451882845e-05
299ac4cc-6ba3-47d7-8f2c-c8734c4f9b61,weekday,720,0.009528634937238495
f54fea9e-c008-4fe3-8e76-bade319897da,weekday,723,1.6344142259414225e-05
7cf1584f-27c9-495f-abc2-020f637fbd0c,weekday,725,0.0007027981171548117
52b1ab1a-574f-4aa9-afba-8e85b090b3d8,weekday,727,1.6344142259414225e-05
4fd1b7d1-fab4-441c-9dc7-2c88e00e0076,weekday,728,4.903242677824268e-05
8fe2c827-d838-4841-b60b-dc5eff350787,weekday,730,0.0014709728033472803
a98394b0-8449-4ba8-87fc-b1d36a8982a6,weekday,731,1.6344142259414225e-05
303a5b11-19ea-43b6-966b-cadb94cc0de4,weekday,732,3.268828451882845e-05
a7104f5e-342e-46da-b599-6b1c71d694d5,weekday,734,1.6344142259414225e-05
b4c99422-3427-4df2-9b65-727cc7749dc9,weekday,735,0.0027948483263598328
bc41a9b4-95ce-4288-99b0-18a701944343,weekday,740,0.0010296809623430963
8f1b1efa-e8e8-4d7e-954e-bd29e03bb2e0,weekday,745,0.0005720449790794979
665fea7c-2ab0-400c-a2b5-72bb52a89e69,weekday,747,1.6344142259414225e-05
2238b2a3-f4af-4fdd-b966-87e299e6de78,weekday,749,1.6344142259414225e-05
ea51d67e-bd6d-4304-992c-854ed3b62380,weekday,750,0.006472280334728034
e6019709-d338-434c-8cb2-0e851bb04be5,weekday,751,1.6344142259414225e-05
c851606b-a4c9-456d-ad54-9fa3380f0194,weekday,752,1.6344142259414225e-05
5c1ed8a2-60ba-42b8-be24-395ab8508f32,weekday,754,4.903242677824268e-05
e7bc75c1-f1cc-4c5c-a5b7-94a0ca2940fd,weekday,755,0.0007354864016736401
39f6f8c3-bcf3-42a7-999d-3133af95755e,weekday,758,1.6344142259414225e-05
e59115eb-7bca-4956-b1e4-513348565580,weekday,759,3.268828451882845e-05
6c4b1112-c7a6-49b6-a7f9-5f7127576da4,weekday,760,0.000866239539748954
06a1c55c-e074-479c-bef3-e8826f7ac4fc,weekday,762,3.268828451882845e-05
d4ded8c6-f259-498b-969a-c8d4ff04cee3,weekday,765,0.0027294717573221757
427a2c4c-8f81-4b3d-bdc0-03ce2ccf517e,weekday,766,4.903242677824268e-05
3eccc5b3-7edf-4477-a338-6b3990ac67cf,weekday,767,1.6344142259414225e-05
8bb75140-0236-45cb-9908-fdc3b2dc6c80,weekday,768,1.6344142259414225e-05
d72d7355-b6b7-4274-ab40-0a25f84c6032,weekday,770,0.0011440899581589958
48980040-1693-46c1-8a1d-2dd009030339,weekday,772,1.6344142259414225e-05
dcd699eb-f2b6-40f7-83bd-e2d6c5419d1b,weekday,775,0.0007027981171548117
43713f9f-a82a-4cc8-b219-44d167a5969f,weekday,778,1.6344142259414225e-05
4a53d2d6-9f46-4b61-b5a2-64466b256d30,weekday,780,0.010411218619246862
cc082594-5fd6-4258-8158-baccb7bc865f,weekday,782,1.6344142259414225e-05
b6fcc1d9-f86a-467c-9f76-96f67da6c6cd,weekday,783,1.6344142259414225e-05
95da86b4-e6f4-40dc-80c2-56b5fc03ba10,weekday,785,0.0007518305439330544
7f768b6b-334a-4635-89b7-705f47658835,weekday,787,3.268828451882845e-05
475b4fd8-8981-403f-8fd4-e7b99da59d6e,weekday,789,1.6344142259414225e-05
7ac08f06-69a6-413c-8313-ac59f27331f3,weekday,790,0.00116043410041841
03baf818-1731-4d8d-8502-b3c6dce110a7,weekday,791,1.6344142259414225e-05
b1f97729-7e13-435c-a860-a5fd610b5a23,weekday,792,6.53765690376569e-05
b5645cd1-e170-4264-9e46-935d2736abc2,weekday,795,0.002811192468619247
af5de65f-30ca-4575-afa9-e0a6cae289ff,weekday,796,1.6344142259414225e-05
f4d83562-79d8-4013-9542-7b989ad2fd71,weekday,797,1.6344142259414225e-05
57a48ef1-44d0-424d-b876-ff9b73b6061c,weekday,800,0.0011767782426778243
fc63fc6c-1fa3-43d4-878b-b7bfadd96f16,weekday,802,1.6344142259414225e-05
5a72ad83-6216-48d3-9931-79b8339234e2,weekday,805,0.000506668410041841
48318939-0901-4d91-956f-c22cadac941b,weekday,806,1.6344142259414225e-05
c8c08649-5afd-4ae8-8805-6bc70fa55672,weekday,807,1.6344142259414225e-05
14f08eeb-c76f-4bd3-8582-dd713333a5d4,weekday,809,1.6344142259414225e-05
a93f919a-191d-42ff-90a5-88e7732c6928,weekday,810,0.008482609832635983
219bd5ff-8a35-4db5-a689-5fb44823dac0,weekday,812,1.6344142259414225e-05
b7212175-9256-4624-a48f-7db520df9301,weekday,814,4.903242677824268e-05
e98c244a-cfd7-4b82-92dc-b791251423b7,weekday,815,0.0005557008368200837
e1785152-77f7-4553-af2b-16c6adc61e87,weekday,816,1.6344142259414225e-05
638c135d-5ca2-4300-97e6-f07ae72ae37f,weekday,818,1.6344142259414225e-05
239f446e-97d8-44a8-98bf-c1f84ec11ed4,weekday,819,1.6344142259414225e-05
23335a25-9f7e-45fe-9dfd-ae3b202a3a34,weekday,820,0.0014709728033472803
fb8b2fa4-7a16-410b-8c1d-bb66df31d55f,weekday,821,1.6344142259414225e-05
98dae609-bc8e-4cbb-af12-8c43728cc7d1,weekday,824,3.268828451882845e-05
57719ecf-135b-45bb-a662-7bcba6cea7ee,weekday,825,0.0026314069037656905
d8baa19b-c540-40c7-8474-be18f2bbe8e8,weekday,829,1.6344142259414225e-05
5093ce6c-d26b-4502-8ca0-ac24f2a24fda,weekday,830,0.0011114016736401674
4255e506-b68c-451e-9590-eaec10cefa0b,weekday,832,1.6344142259414225e-05
866c5ffd-1b6e-487f-9a9e-04eccf351b3b,weekday,835,0.0003922594142259414
b2ee40f2-4a8c-4b50-b665-f2759bd3641b,weekday,837,1.6344142259414225e-05
3c752298-3216-4c6d-81f2-46cbcb43e06a,weekday,838,3.268828451882845e-05
9e360ae1-e154-4fa3-8b56-cad278dc265c,weekday,840,0.012895528242677824
39078b31-c0d0-4bc6-9f57-ad585b6c20e3,weekday,841,1.6344142259414225e-05
4a205322-4b66-4490-942f-0c2f1087e89d,weekday,842,3.268828451882845e-05
8f1f7daa-1086-479d-83bd-e86fa1adf7a4,weekday,844,1.6344142259414225e-05
f6ca545e-94d4-4d08-bcc3-82d684232e86,weekday,845,0.000719142259414226
0358b878-6059-4582-8d60-4f5b043dbc17,weekday,846,3.268828451882845e-05
f4de2f79-1a9f-49b0-9cb4-2dc8b69ae52a,weekday,847,4.903242677824268e-05
765168db-6a87-427c-9cb1-3ae023a86d92,weekday,848,3.268828451882845e-05
adf2a434-1a2e-4da0-8b19-0e60c1665764,weekday,850,0.0015690376569037657
2cd875fd-d0e1-46b7-91c2-9320bd4a0419,weekday,851,1.6344142259414225e-05
d088929b-6805-4dd0-a361-9110fef7d55a,weekday,855,0.0025496861924686194
b8e17e3f-6720-4e04-9b64-5cb559178908,weekday,860,0.001013336820083682
e9338cab-bbd5-4d1c-a6bf-90d6bea577bc,weekday,861,1.6344142259414225e-05
0f8f304f-974e-4b68-9d09-9eebab4051c4,weekday,862,4.903242677824268e-05
a58ca219-6998-4335-83cf-8ded0782d0a5,weekday,863,1.6344142259414225e-05
ecb1f79b-94fb-4d46-b2fd-e29c27e68216,weekday,864,1.6344142259414225e-05
0159b664-32c0-451d-8d73-09e6f7a5153d,weekday,865,0.0005393566945606695
8c886aa3-1b93-4673-8b2c-6ef30767c399,weekday,866,4.903242677824268e-05
5034f581-f645-4a03-9a55-84c7272b4fca,weekday,868,1.6344142259414225e-05
2190bef7-544c-4e2f-b6cb-cfe8271a05b2,weekday,869,1.6344142259414225e-05
4dd7c525-8949-47a2-8799-2ad962eaf08e,weekday,870,0.007371208158995816
7d538c69-313f-4b0a-b1af-12066b5e811b,weekday,872,1.6344142259414225e-05
c57337ef-faa2-464f-811b-e745d9d5dba7,weekday,873,6.53765690376569e-05
ee0f6bd9-09a0-4a24-ae1f-f473d7331cf0,weekday,874,1.6344142259414225e-05
e8bfe0a4-b904-47a7-968b-affdcae74390,weekday,875,0.0006701098326359833
2c30b817-ad13-4f3e-9a4b-2900bc2f36ac,weekday,876,3.268828451882845e-05
a22ca44f-bfd0-4d9b-ab87-f507646cd783,weekday,878,8.172071129707113e-05
d7dafcb0-9cc4-45cb-8b90-cd26791051c8,weekday,879,1.6344142259414225e-05
e5d3e352-d7ac-4369-a16a-e226a42b4484,weekday,880,0.0008172071129707113
9fffef1a-cc42-4dc4-9c89-d3ffa020dfac,weekday,882,3.268828451882845e-05
636c2e7c-e66d-4a8a-a60d-c7d3db7584e3,weekday,885,0.0020757060669456067
e88c60f0-caf1-4b4d-839d-cd9c4bcfcd05,weekday,887,1.6344142259414225e-05
b22d260c-2962-4928-b068-a7e3267bb8eb,weekday,888,3.268828451882845e-05
ea3c6965-be74-4039-ac14-dbb9e6d37445,weekday,890,0.0012258106694560669
0e8c315f-82c3-46e5-b6c8-18617bc5dbf6,weekday,893,1.6344142259414225e-05
3f40f48e-9622-43b2-beae-9051c760e43d,weekday,895,0.0005393566945606695
b8732f61-5312-46bc-8cd7-a3c4c6e7939f,weekday,897,1.6344142259414225e-05
ce73830c-79b6-4c8c-abe2-1d6ed208e7c4,weekday,899,3.268828451882845e-05
e8d41e0c-49f5-4b83-a8fa-d7ddebc0715e,weekday,900,0.009348849372384936
da2dbe21-0b38-4c93-82cf-8a782e8ed03e,weekday,902,1.6344142259414225e-05
eec77f0e-021c-4f73-a023-b9e348f98769,weekday,903,1.6344142259414225e-05
8649afdf-1068-4536-bd9a-c6806ef81394,weekday,905,0.0006047332635983263
563d5958-900f-4b3a-94c9-407d0380eb46,weekday,906,1.6344142259414225e-05
4bf4efb9-adbc-4969-85ff-99e02cf40925,weekday,910,0.001013336820083682
8adbde6c-23f4-4b58-a01a-e6782e957605,weekday,911,3.268828451882845e-05
4dcf65d6-da8f-419d-9472-548cf952aaf0,weekday,912,3.268828451882845e-05
ade69712-069c-4de9-8f2e-46294eef7f39,weekday,913,3.268828451882845e-05
334cab98-3464-42c5-b8f4-f853ba32b4b2,weekday,915,0.0024189330543933052
ca41a859-3c42-47e9-ba54-1e08b8af614a,weekday,917,1.6344142259414225e-05
4dee1578-6374-4b94-af1e-24300ce24e61,weekday,920,0.0006374215481171548
ab01c2ea-cc51-4d45-aca9-46a96aea00bf,weekday,922,1.6344142259414225e-05
274dd51e-5ed2-4bff-a51b-5719af0f161c,weekday,925,0.00040860355648535563
8365154f-8c57-4eec-85db-c352637d2176,weekday,930,0.005213781380753138
722e5d99-d23e-4141-82af-f7e6b74c4ccd,weekday,935,0.00021247384937238495
a6fc1b0f-542c-4380-a26e-ca0fbff23e49,weekday,936,1.6344142259414225e-05
e5423d93-73e6-49df-9aae-7de94ffe1124,weekday,937,1.6344142259414225e-05
ed734755-e3ee-4ca9-98ba-3d04a63ff5f2,weekday,938,3.268828451882845e-05
e1eee131-44ba-4c1f-9001-6ceac8499418,weekday,939,1.6344142259414225e-05
d7a1d139-6313-43b8-a20a-c0e64ce28d82,weekday,940,0.000719142259414226
5221362f-bd7b-4f38-922e-ff3f1e172da7,weekday,943,3.268828451882845e-05
e6cfc708-ccf4-43ad-a98e-7d852835c9f3,weekday,945,0.001667102510460251
d80c1c2b-df5a-43f4-8e9c-3a288935f99b,weekday,948,4.903242677824268e-05
7acc41b2-9d13-445a-8513-7e0c1f52d048,weekday,950,0.0006864539748953974
67a26a1a-20bf-4600-bc24-38a37155a83d,weekday,952,3.268828451882845e-05
40c78f94-04d1-49d1-b093-e779adc32b41,weekday,955,0.0004249476987447699
d1ee31af-c3ce-4c48-8e6b-193cfca37768,weekday,956,1.6344142259414225e-05
55dedb3a-de37-4284-9389-de62c24a2927,weekday,960,0.006946260460251046
51032087-550d-4d0e-9f4a-6b57efc24a63,weekday,961,1.6344142259414225e-05
38361bc2-7c23-4cc0-87a4-ff0a5981087b,weekday,965,0.0003268828451882845
2841f818-c0e6-4b2e-90c4-e409dc0110fe,weekday,970,0.0008008629707112971
1630d5f3-5ed7-4c7b-a145-6930fb12e87d,weekday,972,3.268828451882845e-05
e4c6da33-6533-465e-805a-321126e59be9,weekday,975,0.00158538179916318
92ba934f-7835-42d3-8513-e824f8f89846,weekday,977,1.6344142259414225e-05
1f94a8f8-3081-4fc4-b8aa-7e29dc543390,weekday,978,1.6344142259414225e-05
4311d3c0-844d-4439-87e9-a5cb776a9d9e,weekday,980,0.00045763598326359833
543c4767-0a64-4774-856b-e63e32a564ea,weekday,981,1.6344142259414225e-05
581e0206-5ecf-41da-8ca4-d63216038ac7,weekday,984,1.6344142259414225e-05
bc83c043-6878-4722-8283-03a4ea56f2a7,weekday,985,0.00021247384937238495
cada9de0-3b1f-4d0e-b008-357038193831,weekday,988,3.268828451882845e-05
76b6e252-0f80-48b6-8097-270b1f7c9194,weekday,990,0.003938938284518828
c4f1b296-60f5-4543-bf68-f7a6ebc50850,weekday,994,1.6344142259414225e-05
202b9688-10e1-4fcf-bb3d-fbcf1e315b18,weekday,995,0.0003268828451882845
248a6b26-8ea7-4983-96c1-a16890c705f9,weekday,996,1.6344142259414225e-05
9782b3b0-384b-4f4e-b0ac-0cef935d3e31,weekday,997,4.903242677824268e-05
a368d44b-557e-417e-86d2-9efeba5a3c0d,weekday,1000,0.0006047332635983263
78bf3850-d3e3-4a54-b448-c5dcdaec8652,weekday,1002,1.6344142259414225e-05
0e38553c-1a28-4a77-8c69-1bd8dc404e37,weekday,1004,1.6344142259414225e-05
e06520f0-63e6-465c-b234-5924452d1dcd,weekday,1005,0.0013402196652719666
c7c58639-1130-4a4b-b4dc-eebc232d6461,weekday,1006,1.6344142259414225e-05
05537478-c54c-4392-a259-4690badfa18d,weekday,1010,0.0005720449790794979
1e6790a2-b226-4251-84d2-fdda4a323040,weekday,1011,1.6344142259414225e-05
b8d2986c-d4e7-41e6-a3e7-db0a70230fe9,weekday,1014,1.6344142259414225e-05
774fc83c-a4ce-4623-a8dc-5c0c4b73c328,weekday,1015,0.0002941945606694561
d914e585-7733-4f43-9e1b-a5286689c0d1,weekday,1020,0.004527327405857741
667cacbc-5c5c-4c4b-a93b-d625f30ec3c5,weekday,1023,3.268828451882845e-05
c8556f44-4ab8-4490-9648-612afc00d421,weekday,1025,0.0002451621338912134
aa49ce31-7469-4a8d-8a36-94a0cd293bcc,weekday,1026,1.6344142259414225e-05
aa71cc2e-8775-4f0c-b7b3-135b68877c08,weekday,1027,3.268828451882845e-05
ebfbb0aa-ece0-4bf8-98ca-e9b3163c1a41,weekday,1030,0.0005883891213389122
11149beb-5d46-426c-a197-9d89e95dea1f,weekday,1032,1.6344142259414225e-05
3be63a74-2906-4a39-bcf2-22e9810b9d90,weekday,1035,0.0012748430962343097
01938912-fe12-4335-b1f0-00af013f973e,weekday,1040,0.0005557008368200837
a89459ed-f746-47a7-bfca-4b4fcd8db943,weekday,1045,0.0002615062761506276
3874ca6a-64df-47ed-9337-2b11d5e46104,weekday,1048,3.268828451882845e-05
51e4ebd2-cbf2-41bd-a65f-59e33463b737,weekday,1050,0.0026640951882845186
76d3b3ef-f725-467c-b099-a5ea94a77b08,weekday,1052,1.6344142259414225e-05
d5a4c2bd-6e2a-435b-873f-c940ebd86d53,weekday,1055,0.0002451621338912134
48989142-43dc-4d75-b542-486c33bdfa42,weekday,1058,1.6344142259414225e-05
37a6b3a7-dbb8-4ac0-b6d1-5e0c8d4c431c,weekday,1060,0.0004249476987447699
e10cd76b-f535-4291-a134-9ec6cbe0e5a6,weekday,1063,1.6344142259414225e-05
47756cfd-22ab-4e68-8b1e-171d035b41e8,weekday,1065,0.0012094665271966526
ae726be6-c5bf-4554-adf4-6ff824e0c93f,weekday,1070,0.0006701098326359833
932d2c33-0989-4a72-9000-d377c0fe53bd,weekday,1071,1.6344142259414225e-05
e83da331-1253-48dc-a78a-cff396c639ec,weekday,1072,1.6344142259414225e-05
3763c764-5f9b-4eac-b7e9-d2d626559182,weekday,1075,0.0003432269874476987
7aebc671-4a7e-47ea-a531-8f5e05b94651,weekday,1080,0.0032851725941422595
2442ab24-c059-4241-9b1b-dc2a096da267,weekday,1085,0.0001961297071129707
622fba2e-b2cb-4e9e-9a6c-4925b2b5e283,weekday,1088,1.6344142259414225e-05
355be44e-de59-4144-b2f1-54fa4e75a1b6,weekday,1090,0.00040860355648535563
2dd9a93b-dea2-4115-bc99-8f704471a79b,weekday,1095,0.0010296809623430963
6c4739ae-9a81-4087-b449-2dd4dc9c3e13,weekday,1100,0.000359571129707113
03bced57-2101-402c-88c2-92897ff51694,weekday,1104,3.268828451882845e-05
4f928423-2c29-4924-aa27-6bbe53b1a485,weekday,1105,0.00021247384937238495
6aa7a401-8d1d-44b1-9155-4d51cda6f10b,weekday,1110,0.0024679654811715483
cf6306f7-a09a-4c75-b268-19d23590abd1,weekday,1113,4.903242677824268e-05
f72398e5-0dbe-4492-8a05-12aef052012b,weekday,1115,0.0003105387029288703
03beb6c8-7634-4d22-94f6-468bb64652dc,weekday,1120,0.00040860355648535563
e57c3e7b-291f-483a-8d49-ce573a6d765f,weekday,1124,1.6344142259414225e-05
b5a66ac7-b14a-48f7-852d-ee282a838792,weekday,1125,0.0008825836820083682
e78ce3ae-97b3-436b-bd20-594fea6a8431,weekday,1128,1.6344142259414225e-05
f1aba61b-c974-4691-992b-788ada0e5038,weekday,1130,0.00047398012552301254
fc0a527e-dc65-4997-a56c-02619129da06,weekday,1132,1.6344142259414225e-05
c8640873-5dce-43c7-a8c8-4731fee35573,weekday,1135,0.0001307531380753138
9f40d6d9-4914-47ae-823a-8cf7099c0c41,weekday,1138,1.6344142259414225e-05
7b7b3fa5-e89e-4ccb-bda1-6519871ce211,weekday,1140,0.001732479079497908
0af5476b-1e79-4d91-a2e6-c2f13bd3f674,weekday,1141,1.6344142259414225e-05
fcce3301-a986-428e-80f1-f2ec9240b7fd,weekday,1145,0.00016344142259414225
24445e37-cd21-4e68-b855-114ab6eedbe6,weekday,1148,1.6344142259414225e-05
d8d23aa4-e5a5-4eab-a474-7b54fb37a7dc,weekday,1150,0.00027785041841004186
3150eae4-f8b4-49be-9808-e51acf607ab5,weekday,1155,0.0005883891213389122
8733fe07-c3cb-4122-9ebe-b415efb6752e,weekday,1158,1.6344142259414225e-05
f9811bcf-7b26-4a20-9331-83b47f0797d7,weekday,1160,0.00040860355648535563
97a7be08-6083-4a59-80da-12ea37a534c3,weekday,1163,1.6344142259414225e-05
efcf98f4-96fe-444b-9fea-18bc8ccf1213,weekday,1165,4.903242677824268e-05
8ff33443-246e-49f6-9667-43a66afb90fc,weekday,1170,0.0009969926778242678
9ba20cca-4ae5-45a0-a8bb-97db77972c4a,weekday,1175,3.268828451882845e-05
