uuid,day_type,time,poi_type,categorical_location,probability
fc5906eb-8547-430f-846b-fdaea36361da,saturday,12:00-14:00,leisure,bbpg,0
1f9db8d6-3b14-4833-ba31-ef392b1020d5,saturday,12:00-14:00,leisure,religious,0.014150943396226415
a635259c-941f-4bbb-99ee-088d143dd3df,saturday,12:00-14:00,leisure,restaurant,0.15566037735849056
06c513b7-b447-4af8-a691-6f4f8b35b2dc,saturday,12:00-14:00,leisure,sports,0.2783018867924528
cfa0ccdc-3892-4c1c-a31d-87b3ef908739,saturday,12:00-14:00,leisure,culture,0.03773584905660377
81accf53-8bb9-4355-a8dc-e9d8732474bf,saturday,14:00-18:00,leisure,supermarket,0.43270868824531517
5828d29e-e817-4401-b9c3-c78c416ddac5,saturday,14:00-18:00,leisure,other_shop,0
47de5aaf-562c-4365-8462-2b6375c87ed6,saturday,14:00-18:00,leisure,medicinal,0
d49b9f1d-e48f-4164-8d91-991f9488c6df,saturday,14:00-18:00,leisure,home,0.6084828711256117
f2b9605d-6a3a-4cc4-82dc-0096495046f7,saturday,14:00-18:00,leisure,services,0
70435a02-e7a8-49ee-8a3f-1339a19d9ff9,saturday,14:00-18:00,leisure,bbpg,0
e7660d0c-7add-472b-b4b7-1265bea4f3e5,saturday,14:00-18:00,leisure,religious,0.057096247960848286
aaeac564-f1d9-41c2-8442-11a0bade972a,saturday,14:00-18:00,leisure,restaurant,0.10440456769983687
f1d1dfc5-8565-4edd-8f02-4bef20bce561,saturday,14:00-18:00,leisure,sports,0.13213703099510604
a22a0b8f-fcd5-4362-9845-22ef419f9b57,saturday,14:00-18:00,leisure,culture,0.0864600326264274
e29eeabe-90de-4d79-9551-0cff3dfc6d3d,saturday,18:00-23:00,leisure,supermarket,0.4199134199134199
e3c5727d-38a5-482e-9700-fac297b70ba6,saturday,18:00-23:00,leisure,other_shop,0
8a249f9e-c506-4fde-8821-275e67979077,saturday,18:00-23:00,leisure,medicinal,0
428b14d5-ffe4-48a3-a7d2-437b70a91747,saturday,18:00-23:00,leisure,home,0.4978678038379531
717214ca-5f45-4753-bdfc-a3fb725cc0b6,saturday,18:00-23:00,leisure,services,0
4d27389f-13fd-42fe-a957-c19261009107,saturday,18:00-23:00,leisure,bbpg,0
653dfc6f-f48f-4132-903e-652c95c33e23,saturday,18:00-23:00,leisure,religious,0.039445628997867806
4c4ed1d0-7c07-4737-b73c-dc7ced3a5db9,saturday,18:00-23:00,leisure,restaurant,0.2974413646055437
67ea88cc-fc0c-4953-82fd-c9b3ec500f36,saturday,18:00-23:00,leisure,sports,0.04797441364605544
1ebeaadc-ddb4-445f-bf73-2cc2d1a0b134,saturday,18:00-23:00,leisure,culture,0.1162046908315565
561ca173-7086-455b-9a1c-75e15f673b8f,saturday,23:00-5:00,leisure,supermarket,0.07692307692307693
017b5634-aadc-4c51-9e74-72854b952649,saturday,23:00-5:00,leisure,other_shop,0
b49240e8-c2e8-443a-9032-2b7ce1f22d6e,saturday,23:00-5:00,leisure,medicinal,0
777929a8-4e0d-4fe7-a166-6777082be5f1,saturday,23:00-5:00,leisure,home,0.675
b2f7d464-5731-4363-9c20-7284cc811322,saturday,23:00-5:00,leisure,services,0
400a3bf8-a10c-47ff-80e6-6a27f863a183,saturday,23:00-5:00,leisure,bbpg,0
8dfa37e9-ba0b-4446-8ecc-166d34aa6c16,saturday,23:00-5:00,leisure,religious,0
8525a920-d811-482d-8458-b6007d885d8b,saturday,23:00-5:00,leisure,restaurant,0.25
7fd714a7-d6ad-4ac6-985d-c46fefc5a6c8,saturday,23:00-5:00,leisure,sports,0.025
19c0c60e-4c1c-4c55-b22a-e155660f9960,saturday,23:00-5:00,leisure,culture,0.05
83f05e60-df23-4afa-8c0d-ea516f24ac7b,saturday,5:00-10:00,other,supermarket,0.1
03cd952e-ee3a-49d8-8cec-d6d24d4cd3b5,saturday,5:00-10:00,other,other_shop,0.1
061aec40-858c-49de-8a01-a402a25731e6,saturday,5:00-10:00,other,medicinal,0.1
0b273893-e6a8-4eb4-9a82-aa994a1746cc,saturday,5:00-10:00,other,home,0.1
0e71db66-a146-4b5e-9cab-7ee361ccc327,saturday,5:00-10:00,other,services,0.1
8096f8ab-4c7c-42e1-9096-0b8c78c970ed,saturday,5:00-10:00,other,bbpg,0.1
dc397dfd-ba31-425b-8f02-eef1e0e7e523,saturday,5:00-10:00,other,religious,0.1
ed55f0a0-04b2-474b-b25f-1514dea7a667,saturday,5:00-10:00,other,restaurant,0.1
c5334be5-cd20-4737-a325-001ac72bc3f1,saturday,5:00-10:00,other,sports,0.1
5a389069-040c-4e93-9948-12a958d89d67,saturday,5:00-10:00,other,culture,0.1
06b4f869-5a54-428d-96ef-8046477f0d9c,saturday,10:00-12:00,other,supermarket,0.1
63e71f1b-5ed2-409f-9143-a6100dfb7f46,saturday,10:00-12:00,other,other_shop,0.1
c3d4002b-7562-49b6-b1a9-12fb1de1869b,saturday,10:00-12:00,other,medicinal,0.1
b9e4b57a-050d-4d11-a22e-26e895a8b4d5,saturday,10:00-12:00,other,home,0.1
2fff7587-458b-435f-882c-77cc3c56a52f,saturday,10:00-12:00,other,services,0.1
b779f228-dc31-4e8e-a941-320fa6f5731a,saturday,10:00-12:00,other,bbpg,0.1
e1e6c0b1-fa11-498a-8055-d49bba19276d,saturday,10:00-12:00,other,religious,0.1
85c6acc9-6177-4f54-8830-ecaf3e443ecf,saturday,10:00-12:00,other,restaurant,0.1
75baa529-479b-4a28-a7d4-5d9a2c5dda45,saturday,10:00-12:00,other,sports,0.1
d3046dc8-6875-4a44-aee3-6822f2c49467,saturday,10:00-12:00,other,culture,0.1
bf6bd8f1-e39a-49d1-9677-c1b3f5f3979f,saturday,12:00-14:00,other,supermarket,0.1
a411f067-0e0a-4b4d-b1f4-964753e8a22d,saturday,12:00-14:00,other,other_shop,0.1
ddac975e-e03f-474e-bf77-9c63bfe9bfcd,saturday,12:00-14:00,other,medicinal,0.1
f9cc8608-6ca7-4b8e-ad04-043848c408fc,saturday,12:00-14:00,other,home,0.1
1c9177d2-daf7-48f1-8f62-38f0f9140ed4,saturday,12:00-14:00,other,services,0.1
f541c776-5861-495d-b6bd-51553ce9d316,saturday,12:00-14:00,other,bbpg,0.1
623543f2-91aa-4aa0-829a-ad1fa1c927e8,saturday,12:00-14:00,other,religious,0.1
3a8b18c0-f2ee-4e5e-889a-ee45602583a8,saturday,12:00-14:00,other,restaurant,0.1
176bab69-c634-4d23-98ea-e320794fd3f0,saturday,12:00-14:00,other,sports,0.1
1eba8b56-7562-4824-a255-41a4f3adc5be,saturday,12:00-14:00,other,culture,0.1
23a473d2-0f83-4438-8b63-d39f20f93035,saturday,14:00-18:00,other,supermarket,0.1
16e1ebc2-ee66-47ad-a255-3974c41ba344,saturday,14:00-18:00,other,other_shop,0.1
3313ef65-ed66-4f6b-b100-03c990e50a8d,saturday,14:00-18:00,other,medicinal,0.1
d57607fb-9e0c-45c6-a5c1-3c316d6fdab5,saturday,14:00-18:00,other,home,0.1
9c23a358-45d3-4286-801a-ca9d0a6bd39f,saturday,14:00-18:00,other,services,0.1
766ff6d4-a77a-404a-88ee-6ac85c693333,saturday,14:00-18:00,other,bbpg,0.1
0455a9e8-d058-4f24-94c9-53e7b942e622,saturday,14:00-18:00,other,religious,0.1
327381b7-561d-49b5-9aaf-94e3fd92e301,saturday,14:00-18:00,other,restaurant,0.1
c0af36a6-701b-4ea6-b988-430e371a440f,saturday,14:00-18:00,other,sports,0.1
c574e267-5a23-4afe-82e2-b45f04386912,saturday,14:00-18:00,other,culture,0.1
5790e2c9-45ff-4f25-8502-8befdac2ced9,saturday,18:00-23:00,other,supermarket,0.1
4559f6b5-beea-44fd-a0a0-d4a7d40596f8,saturday,18:00-23:00,other,other_shop,0.1
55a3fb53-d85e-4893-8e22-49afe7cf9629,saturday,18:00-23:00,other,medicinal,0.1
5945b9c9-db79-4bcb-a2da-561f2181efeb,saturday,18:00-23:00,other,home,0.1
bdd088fb-0853-4486-bd00-5a949978b72e,saturday,18:00-23:00,other,services,0.1
08d83b08-f493-4e22-b310-2a21a74eb7f3,saturday,18:00-23:00,other,bbpg,0.1
d9864051-a354-404d-8f3e-cf1b94f29ac4,saturday,18:00-23:00,other,religious,0.1
8853b4bb-47a9-4d3d-9e1e-1731b93f634a,saturday,18:00-23:00,other,restaurant,0.1
db48b555-ce5d-49bb-809b-9ce3059b4944,saturday,18:00-23:00,other,sports,0.1
df8ca9f0-25dc-43fd-b855-a4efcf077aa7,saturday,18:00-23:00,other,culture,0.1
970a2cd4-a6a0-43c5-bf97-4eecb8c98e79,saturday,23:00-5:00,other,supermarket,0.1
aa2516e0-85d0-4d58-b49e-582b11349455,saturday,23:00-5:00,other,other_shop,0.1
b472f3e2-f105-4b69-b34a-f2395c75e0d3,saturday,23:00-5:00,other,medicinal,0.1
9ebf449a-db5e-4795-ae5c-b6982c278848,saturday,23:00-5:00,other,home,0.1
7c2214c5-aaa9-43c1-927b-05e0a3a8493d,saturday,23:00-5:00,other,services,0.1
a1237f72-bf0f-46e8-8763-723d5cf5de66,saturday,23:00-5:00,other,bbpg,0.1
6c944591-0514-4b44-90e5-77eb2a2cbd2e,saturday,23:00-5:00,other,religious,0.1
d29f08eb-4a8e-4dad-a69d-977537f35d65,saturday,23:00-5:00,other,restaurant,0.1
2bcda4fc-97fd-4049-8d19-75c9a492bd98,saturday,23:00-5:00,other,sports,0.1
51917592-7ee1-44ef-9727-aa1ec2c983b1,saturday,23:00-5:00,other,culture,0.1
f7894330-730f-412e-accb-fbf2d3bf934d,sunday,5:00-10:00,shopping,supermarket,0.4408352668213457
78488f9b-8d21-4a58-a974-bbbbab068c51,sunday,5:00-10:00,shopping,other_shop,0.10672853828306264
5605b39d-67bb-4a82-9fe5-3a1529eba576,sunday,5:00-10:00,shopping,medicinal,0.027842227378190254
97a13240-d48a-4769-a791-6419d677fe47,sunday,5:00-10:00,shopping,home,0.13921113689095127
005b7797-fff5-4920-8738-5f8c5f2f7315,sunday,5:00-10:00,shopping,services,0.016241299303944315
7e5e5db0-757a-4e5b-8e2f-6f2647fa7d68,sunday,5:00-10:00,shopping,bbpg,0.01160092807424594
dffded57-9e31-4deb-81b5-b1e9e63d8687,sunday,5:00-10:00,shopping,religious,0.21345707656612528
fc7f9d31-31dc-42b6-b1b4-70cb230f7c11,sunday,5:00-10:00,shopping,restaurant,0.04408352668213457
86f74000-0157-4362-aa77-ea5ca757b94a,sunday,5:00-10:00,shopping,sports,0
c339bc8d-5e40-4bc6-a117-0c1fcaf408f8,sunday,5:00-10:00,shopping,culture,0
5369aa4f-05a5-4cb9-970e-60f97b185f39,sunday,10:00-12:00,shopping,supermarket,0.15990990990990991
d99ca601-48d4-4eea-a950-a5446bdfc6ec,sunday,10:00-12:00,shopping,other_shop,0.10585585585585586
615689db-44a9-4d51-b90a-828eecb46384,sunday,10:00-12:00,shopping,medicinal,0.033783783783783786
b53d84a1-7a02-47a6-a212-4f0ec75cf8ca,sunday,10:00-12:00,shopping,home,0.4099099099099099
9ec37284-04ee-4725-9df5-502d819162ae,sunday,10:00-12:00,shopping,services,0.015765765765765764
6b66e442-924e-4d0e-9471-f2b21d6ddf94,sunday,10:00-12:00,shopping,bbpg,0.038288288288288286
b9f914bd-2bba-4b31-8dd4-a53a2a749ec8,sunday,10:00-12:00,shopping,religious,0.16891891891891891
d4109972-b4ba-47c6-8508-fc93c8ce7e2f,sunday,10:00-12:00,shopping,restaurant,0.06756756756756757
da5dbcb6-dc17-4542-b487-08940a0fe085,sunday,10:00-12:00,shopping,sports,0
ecf93afe-07bf-4ad4-9b8c-31c5f5c4aba5,sunday,10:00-12:00,shopping,culture,0
f9c758ff-e550-4545-b662-e153fa833239,sunday,12:00-14:00,shopping,supermarket,0.06951871657754011
5ebbb5f0-f745-4cb7-891e-b2d0588cd743,sunday,12:00-14:00,shopping,other_shop,0.12834224598930483
6c1a3a38-386f-42b7-a211-d872b468964c,sunday,12:00-14:00,shopping,medicinal,0.0213903743315508
a1c0eae8-fc65-4edd-96e5-4fbdb0ae6a0a,sunday,12:00-14:00,shopping,home,0.393048128342246
c54f6a23-a3ef-4b44-9b47-4e146e716842,sunday,12:00-14:00,shopping,services,0.016042780748663103
4e75e87c-f5cf-422e-8604-5b01cfa31474,sunday,12:00-14:00,shopping,bbpg,0.026737967914438502
81fc8281-c312-49a3-b0e4-1d3196a44393,sunday,12:00-14:00,shopping,religious,0.07754010695187166
6367b863-90d6-4244-88db-fe75be7f6a13,sunday,12:00-14:00,shopping,restaurant,0.26737967914438504
937d8267-d559-451d-a0ae-292ee0688222,sunday,12:00-14:00,shopping,sports,0
7efe3274-3cc9-448a-8d03-0a3f7fbefaa5,sunday,12:00-14:00,shopping,culture,0
21dc8bda-0a10-4cd8-81ad-48c6bfce2242,sunday,14:00-18:00,shopping,supermarket,0.07858243451463791
d73a79d1-feb7-4251-a8fe-c2f42122bbc7,sunday,14:00-18:00,shopping,other_shop,0.08782742681047766
787a97bd-df69-4322-a5c8-9fcd9cce9711,sunday,14:00-18:00,shopping,medicinal,0.030816640986132512
d9bd2faa-cab3-42f8-af75-2bd23515467b,sunday,14:00-18:00,shopping,home,0.613251155624037
53b2ee79-eb8e-476a-975e-a58e1c1b109d,sunday,14:00-18:00,shopping,services,0.012326656394453005
b966e7c6-fcfc-4b57-b21c-c7b9286f443e,sunday,14:00-18:00,shopping,bbpg,0.01848998459167951
39f36747-4f50-4e9a-9f08-b75826febd23,sunday,14:00-18:00,shopping,religious,0.09553158705701079
cb57853a-a2aa-476e-9a4f-7985ea31be0e,sunday,14:00-18:00,shopping,restaurant,0.06317411402157165
f9ce8cf5-f736-4df0-be0d-755d675bb30c,sunday,14:00-18:00,shopping,sports,0
0f9bd1ea-7808-4c70-88ca-2003200f62ae,sunday,14:00-18:00,shopping,culture,0
14e43c96-a65a-4b7c-ac07-5b32710deed1,sunday,18:00-23:00,shopping,supermarket,0.05291005291005291
64349bf2-9540-42ae-a39a-179682680f05,sunday,18:00-23:00,shopping,other_shop,0.08994708994708994
94e7a906-26b9-4031-ae8b-5d366198e243,sunday,18:00-23:00,shopping,medicinal,0.010582010582010581
2b034912-260b-481c-85c0-ef055ff1b280,sunday,18:00-23:00,shopping,home,0.455026455026455
bb6000ea-5ae7-4bef-b794-de7b0a0f5df8,sunday,18:00-23:00,shopping,services,0.015873015873015872
c4617a85-cfdb-47e2-85c4-fabe43360118,sunday,18:00-23:00,shopping,bbpg,0.026455026455026454
067b030b-d565-4826-b003-a1512c0bad0b,sunday,18:00-23:00,shopping,religious,0.08994708994708994
8fbb4274-22a9-4d7b-801b-7e363721e071,sunday,18:00-23:00,shopping,restaurant,0.25925925925925924
1a4c3b8d-7828-41b9-856a-d6dc26f01d86,sunday,18:00-23:00,shopping,sports,0
65a53c84-eddf-4cc3-9880-5412f794cc06,sunday,18:00-23:00,shopping,culture,0
2f244d88-97d4-4a21-b1a7-63990fea7c59,sunday,23:00-5:00,shopping,supermarket,0
4154d6e8-7e0f-4a11-b26b-3d8039e5ec67,sunday,23:00-5:00,shopping,other_shop,0
83b305ef-b756-4700-b6ba-e666f0fb9123,sunday,23:00-5:00,shopping,medicinal,0
cac22ca7-4728-4521-9d88-bb4c88d25cdb,sunday,23:00-5:00,shopping,home,1.0
82410348-fca5-409b-9452-e8835126afe7,sunday,23:00-5:00,shopping,services,0
649ca317-8945-4365-9e7c-fbec9daf7fed,sunday,23:00-5:00,shopping,bbpg,0
7849e414-e2da-4a2a-ba3f-35c4f5b361a2,sunday,23:00-5:00,shopping,religious,0
8d7dbe76-8009-48df-bc7f-83f187866168,sunday,23:00-5:00,shopping,restaurant,0
af4d2f2f-1be2-470c-b9a1-2acbf00a01ef,sunday,23:00-5:00,shopping,sports,0
1dfb7734-a0f6-461c-ae78-71c373808a39,sunday,23:00-5:00,shopping,culture,0
a2592ddf-7110-4091-8990-c964ea0bffd8,sunday,5:00-10:00,leisure,supermarket,0.4408352668213457
6b0ae949-4111-40fa-b21f-9d5b11147b4e,sunday,5:00-10:00,leisure,other_shop,0
13c1f936-1d83-476c-bfe5-f5f4b6d5b968,sunday,5:00-10:00,leisure,medicinal,0
3e717a24-b6df-4015-993b-803e3dd49c60,sunday,5:00-10:00,leisure,home,0.18307426597582038
94fe282b-88d6-4cdc-a3c4-9d46e1e57482,sunday,5:00-10:00,leisure,services,0
f90e0b11-8cc4-4eee-98fb-ff9ccd47ea36,sunday,5:00-10:00,leisure,bbpg,0
e64fb7ff-9604-4940-ba9f-5214302edf0b,sunday,5:00-10:00,leisure,religious,0.43350604490500866
b6307f01-a5c0-4f8b-89a4-8cbfd1e486d2,sunday,5:00-10:00,leisure,restaurant,0.04835924006908463
41db5ba6-976c-4346-85d8-d743326f40fc,sunday,5:00-10:00,leisure,sports,0.2970639032815199
79520b84-3ca8-4221-9d4c-3232cd638383,sunday,5:00-10:00,leisure,culture,0.03281519861830743
432904ac-1ccd-435d-8b8c-f0e60a6816f5,sunday,10:00-12:00,leisure,supermarket,0.15990990990990991
26218ea1-e6f9-4205-8332-8da46234e204,sunday,10:00-12:00,leisure,other_shop,0
b0075d41-343c-4058-9e1d-50f59bdefbac,sunday,10:00-12:00,leisure,medicinal,0
23d11d99-57f1-4538-a16f-e5dba231f909,sunday,10:00-12:00,leisure,home,0.4141829393627955
82303863-bafc-49fb-965b-451c3a43d285,sunday,10:00-12:00,leisure,services,0
f28092ac-f361-4c01-a1a0-7f47454a8422,sunday,10:00-12:00,leisure,bbpg,0
f83bb9a5-52d8-409d-b1c9-1b662426252c,sunday,10:00-12:00,leisure,religious,0.14696813977389517
87de3a54-95ce-42a0-b258-a8201f5244b2,sunday,10:00-12:00,leisure,restaurant,0.1171634121274409
c2057112-c34e-40f0-8d16-51cfc20e5c6f,sunday,10:00-12:00,leisure,sports,0.24254881808838644
7121c294-382a-44e9-b756-3d6042816025,sunday,10:00-12:00,leisure,culture,0.07913669064748201
af34798b-ee67-4321-a19c-b6d618806362,sunday,12:00-14:00,leisure,supermarket,0.06951871657754011
d044f28f-06f9-40ae-a8ef-0a568568ef7d,sunday,12:00-14:00,leisure,other_shop,0
2c1cf616-76eb-4828-9597-671fe148377e,sunday,12:00-14:00,leisure,medicinal,0
7e15572a-223d-45c7-8da2-fb5a205f3dd8,sunday,12:00-14:00,leisure,home,0.3898305084745763
5f9a0561-2806-47ea-9c35-f5b867762445,sunday,12:00-14:00,leisure,services,0
9637c224-2398-4c47-83cc-fbc93fddcb42,sunday,12:00-14:00,leisure,bbpg,0
9f06d5e5-a89e-4a37-9ad3-f04326f9ecbd,sunday,12:00-14:00,leisure,religious,0.026634382566585957
7e7f5b70-0249-486f-b657-d968ec8f0f66,sunday,12:00-14:00,leisure,restaurant,0.28692493946731235
b037e728-2a2b-41fc-afc6-79be9ca5cb5e,sunday,12:00-14:00,leisure,sports,0.2046004842615012
36894430-3c41-4830-a047-d3b8c3fb1f30,sunday,12:00-14:00,leisure,culture,0.07990314769975787
71259528-e7bf-42af-b86b-a6938f1b75fa,sunday,14:00-18:00,leisure,supermarket,0.07858243451463791
84e35352-5055-4131-b2ac-55f54a5f58e6,sunday,14:00-18:00,leisure,other_shop,0
b6b583ef-d089-4860-8daa-2e6d1035d38a,sunday,14:00-18:00,leisure,medicinal,0
98ee80af-e4ea-4a03-a447-a7d7a354ab07,sunday,14:00-18:00,leisure,home,0.5533980582524272
2c8ca4c5-c91b-40e0-a492-0f1c2459ace5,sunday,14:00-18:00,leisure,services,0
a8b3136c-ca0b-4d71-b3cf-e45d15b73e67,sunday,14:00-18:00,leisure,bbpg,0
c40d5390-821c-42a9-b86f-560660083450,sunday,14:00-18:00,leisure,religious,0.045954692556634306
2ebcdc77-a105-4b8d-b32a-7b990dbae44a,sunday,14:00-18:00,leisure,restaurant,0.16051779935275082
c35cea90-9a41-4778-b2b8-949cc9839823,sunday,14:00-18:00,leisure,sports,0.14045307443365695
546539ee-fe2f-4821-abb9-ea5de8568fd9,sunday,14:00-18:00,leisure,culture,0.08608414239482201
3cf6f723-18ad-48f8-b947-550cbb76a69c,sunday,18:00-23:00,leisure,supermarket,0.05291005291005291
2ebd6b77-4f9e-469c-9045-7f32329afdff,sunday,18:00-23:00,leisure,other_shop,0
43a86c45-a720-4dc4-811f-c43ecd152fbb,sunday,18:00-23:00,leisure,medicinal,0
f138c3d6-df23-40c1-8110-cf1f7d3c9898,sunday,18:00-23:00,leisure,home,0.4257602862254025
14ff44be-8f5d-4509-abe5-f62d0cbb46a2,sunday,18:00-23:00,leisure,services,0
e3c6d2be-4748-4254-8b9d-14cd230db1af,sunday,18:00-23:00,leisure,bbpg,0
80b6dacd-5bf9-445d-8476-3145790a03cc,sunday,18:00-23:00,leisure,religious,0.03041144901610018
6ac176a4-62c1-45ce-9fe1-f6092eb38427,sunday,18:00-23:00,leisure,restaurant,0.34525939177101966
0f9063ee-a5aa-477a-a938-1584cc249f4a,sunday,18:00-23:00,leisure,sports,0.11449016100178891
f034df34-5f19-4101-93bc-ee611905aba3,sunday,18:00-23:00,leisure,culture,0.08407871198568873
76f50d5a-1bc8-44bd-934e-cca1156ccf29,sunday,23:00-5:00,leisure,supermarket,0
0a12c0f1-4118-468e-baee-caaaa402c700,sunday,23:00-5:00,leisure,other_shop,0
8b69b727-a8e9-43e8-8a26-06c63f50ed0a,sunday,23:00-5:00,leisure,medicinal,0
d08e1c08-4c13-4b88-b51d-f4c0591a3b13,sunday,23:00-5:00,leisure,home,0.6363636363636364
a5271812-84ac-43cb-80d1-b111ce39cbb2,sunday,23:00-5:00,leisure,services,0
44bb6436-354e-4f42-a88f-7efc67364107,sunday,23:00-5:00,leisure,bbpg,0
aab669a2-af10-4da6-a305-6fdc7f39ce68,sunday,23:00-5:00,leisure,religious,0.09090909090909091
aac3c7b2-5285-4147-a398-5a04d70775ea,sunday,23:00-5:00,leisure,restaurant,0.18181818181818182
e2c14217-c32f-4c8a-9447-dc8345b8279a,sunday,23:00-5:00,leisure,sports,0
dcb639b9-9efc-4a0c-bd46-c64ff5add042,sunday,23:00-5:00,leisure,culture,0.09090909090909091
29da1a11-8537-4334-9071-c24ccd93e06e,sunday,5:00-10:00,other,supermarket,0.1
a4a82255-e2bd-493f-8ba9-437ee0690d22,sunday,5:00-10:00,other,other_shop,0.1
0af7df2b-4f09-4b2c-8d3c-dd00f2918247,sunday,5:00-10:00,other,medicinal,0.1
45d478d8-e165-4d33-92cc-1b654b94516d,sunday,5:00-10:00,other,home,0.1
b966ab03-9d3a-4113-85f9-ca19fff6380c,sunday,5:00-10:00,other,services,0.1
06bc83de-9937-4f7c-9fdb-9e0473fdaa3a,sunday,5:00-10:00,other,bbpg,0.1
b3c5e7ce-263c-46c9-8c15-c806f5da6755,sunday,5:00-10:00,other,religious,0.1
de35aee7-c93e-40b6-9a30-a37fabec35b4,sunday,5:00-10:00,other,restaurant,0.1
c296bc1e-320b-4a4a-a3a2-7b194e54657d,sunday,5:00-10:00,other,sports,0.1
1068a6d5-0b6e-43e4-8f4f-7271aa108c1d,sunday,5:00-10:00,other,culture,0.1
9b4c7f6a-e5d6-4c01-bd48-cb26a0b7aff5,sunday,10:00-12:00,other,supermarket,0.1
f884778a-a095-4b48-83e8-1fec1aa7fd53,sunday,10:00-12:00,other,other_shop,0.1
2b2342ad-8cfa-4d3f-aae1-80187f6ee8e7,sunday,10:00-12:00,other,medicinal,0.1
d51bc678-af4f-45e7-ac9e-ecd876055ba4,sunday,10:00-12:00,other,home,0.1
261e0628-d396-4a48-955e-a39532197fc9,sunday,10:00-12:00,other,services,0.1
f5f83c5b-342f-4b9f-b586-e265356e4355,sunday,10:00-12:00,other,bbpg,0.1
6a31fb17-e410-4244-858a-cc462b950547,sunday,10:00-12:00,other,religious,0.1
0af4177f-ee7b-486f-9fd7-c2750cc9bf9f,sunday,10:00-12:00,other,restaurant,0.1
8e737efb-e514-4b43-b212-8c9ca8f6816c,sunday,10:00-12:00,other,sports,0.1
41ad8cda-465e-404b-b58f-a7ed8381bb1e,sunday,10:00-12:00,other,culture,0.1
77c14379-4ca6-4b63-9747-b28b15a95597,sunday,12:00-14:00,other,supermarket,0.1
3ba1de29-2f83-4f15-b3c3-d139c5a63a85,sunday,12:00-14:00,other,other_shop,0.1
19009994-4d23-4ac3-9ec2-e5eeca117e0f,sunday,12:00-14:00,other,medicinal,0.1
0d4f2ec2-b9a1-4e7d-88cb-bdb9181289d3,sunday,12:00-14:00,other,home,0.1
8bfb1f9a-1912-43c4-aded-1ab3b12869c6,sunday,12:00-14:00,other,services,0.1
b8e3c21d-47b4-4bb3-8727-cc1034b85258,sunday,12:00-14:00,other,bbpg,0.1
50a10393-eeb8-4856-9889-b86171f946d1,sunday,12:00-14:00,other,religious,0.1
5038736c-912d-4690-a8c1-3527705d25a7,sunday,12:00-14:00,other,restaurant,0.1
e7833ef4-dcc4-4855-af32-7704344cd5f3,sunday,12:00-14:00,other,sports,0.1
b1d35054-7ed8-400b-985e-9f6a09b254e8,sunday,12:00-14:00,other,culture,0.1
fc79eb31-2e8b-4699-9689-85c92622157c,sunday,14:00-18:00,other,supermarket,0.1
288ae2d2-a048-443a-9b11-18b012a30d5d,sunday,14:00-18:00,other,other_shop,0.1
5f87db0d-122c-4358-a19a-6a332360e30f,sunday,14:00-18:00,other,medicinal,0.1
e4d07abd-ba82-48c1-88ca-42354331143a,sunday,14:00-18:00,other,home,0.1
960e3d8e-3611-4901-bc6c-caf1cf9bcad6,sunday,14:00-18:00,other,services,0.1
ad5d2d90-b5b5-46f4-a5ff-7d2957cbe201,sunday,14:00-18:00,other,bbpg,0.1
a3358d6c-9393-4e60-becd-394faffe1fd4,sunday,14:00-18:00,other,religious,0.1
e4632ee8-c652-45cd-bdee-6309d2e0f4d9,sunday,14:00-18:00,other,restaurant,0.1
c1d1b73f-1c8a-4306-8982-7e3580ed9caf,sunday,14:00-18:00,other,sports,0.1
81b2d03e-07db-4732-8e9b-889fbd89bde0,sunday,14:00-18:00,other,culture,0.1
d98c0334-c9e7-4b67-beb2-7ddbd6d3c7a0,sunday,18:00-23:00,other,supermarket,0.1
fd06d1c7-1ca9-4df0-9477-5c451feb3392,sunday,18:00-23:00,other,other_shop,0.1
e3ee39bb-1d31-44be-b902-8f701ab174e9,sunday,18:00-23:00,other,medicinal,0.1
9bf216b1-055f-49fa-8ebe-9e017c8f37da,sunday,18:00-23:00,other,home,0.1
eee7b847-7d96-4279-9bbe-6ff96e6508bc,sunday,18:00-23:00,other,services,0.1
d925e0b1-ca60-4182-bded-fc12fb78e300,sunday,18:00-23:00,other,bbpg,0.1
57fceb96-a3f4-440e-89a5-1336a7506a43,sunday,18:00-23:00,other,religious,0.1
3c9ca339-d8c6-421d-b27a-caf8fd43f3af,sunday,18:00-23:00,other,restaurant,0.1
a37ed052-ba87-4461-ad31-0811bbc1f10b,sunday,18:00-23:00,other,sports,0.1
201b5b10-49f7-41ac-90ad-7e23b4ad1fca,sunday,18:00-23:00,other,culture,0.1
5895f92a-9b9c-4e7a-85da-9801cef5f2d8,sunday,23:00-5:00,other,supermarket,0.1
e59dd1d6-c4b5-46b1-a430-385c283cc4be,sunday,23:00-5:00,other,other_shop,0.1
660de848-d7bb-49e6-ba0f-9f462b768ead,sunday,23:00-5:00,other,medicinal,0.1
fe0b032d-b05d-445f-8635-7a9127aad8e9,sunday,23:00-5:00,other,home,0.1
d0302013-db48-4051-bcc8-a538fc3b90b0,sunday,23:00-5:00,other,services,0.1
dea27810-0f68-4856-9838-28b8e8d71e19,sunday,23:00-5:00,other,bbpg,0.1
c387a9f1-99dd-4de1-9532-90f06c0f9791,sunday,23:00-5:00,other,religious,0.1
